"";"ano";"uf";"divisao";"percentual";"vinculos"
"4232";2001;"AL";19;0,900621118012422;161
"4223";2001;"AL";20;0,772;250
"4216";2001;"AL";21;0,724358974358974;156
"4217";2001;"AL";23;0,726944945222577;7211
"4227";2001;"AL";24;0,206261510128913;1086
"4225";2001;"AL";26;0,729483282674772;1316
"4230";2001;"AL";27;0,789592760180995;442
"4224";2001;"AL";28;0,736842105263158;589
"4218";2001;"AL";29;0,369077306733167;401
"4219";2001;"AL";31;1;4
"4229";2001;"AL";34;0,30939226519337;181
"4221";2001;"AL";35;0,708333333333333;72
"4220";2001;"AL";36;0,812142038946163;873
"4233";2001;"AM";1;0,70694087403599;1556
"4254";2001;"AM";5;0,660869565217391;115
"4235";2001;"AM";10;0;0
"4238";2001;"AM";11;0,0235690235690236;594
"4236";2001;"AM";13;0,0360934182590234;942
"4237";2001;"AM";14;0,503649635036496;137
"4245";2001;"AM";15;0,395906140788817;8012
"4249";2001;"AM";16;0;20
"4251";2001;"AM";17;0,652542372881356;1062
"4234";2001;"AM";18;0,79123414071511;867
"4255";2001;"AM";19;0,857142857142857;7
"4246";2001;"AM";20;0,665465465465465;3330
"4239";2001;"AM";21;0,344410876132931;1324
"4240";2001;"AM";23;0;261
"4250";2001;"AM";24;0,289321409784324;1901
"4248";2001;"AM";26;0,546756529064869;2374
"4253";2001;"AM";27;0,369398907103825;915
"4247";2001;"AM";28;0,255830642267671;2787
"4241";2001;"AM";29;0,225806451612903;2604
"4242";2001;"AM";31;0,393244873341375;2487
"4252";2001;"AM";34;0,0987654320987654;2430
"4244";2001;"AM";35;0,0980055020632737;5816
"4243";2001;"AM";36;0,28202479338843;1936
"4256";2001;"AP";1;0,881040892193309;269
"4277";2001;"AP";5;1;2
"4258";2001;"AP";10;0;0
"4261";2001;"AP";11;0;0
"4259";2001;"AP";13;0,153846153846154;26
"4260";2001;"AP";14;0;0
"4268";2001;"AP";15;0,517241379310345;899
"4272";2001;"AP";16;0;0
"4274";2001;"AP";17;0,875;8
"4257";2001;"AP";18;0,717948717948718;78
"4278";2001;"AP";19;0;0
"4269";2001;"AP";20;0,635802469135803;324
"4262";2001;"AP";21;0,238636363636364;880
"4263";2001;"AP";23;0;0
"4273";2001;"AP";24;1;16
"4271";2001;"AP";26;0,881226053639847;261
"4276";2001;"AP";27;0;0
"4270";2001;"AP";28;0,797297297297297;74
"4264";2001;"AP";29;0,217391304347826;23
"4265";2001;"AP";31;0,25;4
"4275";2001;"AP";34;0,777777777777778;9
"4267";2001;"AP";35;0;0
"4266";2001;"AP";36;0,721991701244813;241
"4279";2001;"BA";1;0,847989924634668;100046
"4300";2001;"BA";5;0,800480769230769;2496
"4281";2001;"BA";10;0,847290640394089;203
"4284";2001;"BA";11;0,0409876543209877;4050
"4282";2001;"BA";13;0,101472134595163;1902
"4283";2001;"BA";14;0,5125;3680
"4291";2001;"BA";15;0,583360502682356;33739
"4295";2001;"BA";16;0,863411181882519;1413
"4297";2001;"BA";17;0,789330258882717;9541
"4280";2001;"BA";18;0,910642471799902;10195
"4301";2001;"BA";19;0,87261468469607;15826
"4292";2001;"BA";20;0,793063583815029;3460
"4285";2001;"BA";21;0,365560640732265;3496
"4286";2001;"BA";23;0,0832123850991776;2067
"4296";2001;"BA";24;0,221556483102195;14854
"4294";2001;"BA";26;0,72669359850839;12872
"4299";2001;"BA";27;0,18785495849716;4578
"4293";2001;"BA";28;0,556033599672198;4881
"4287";2001;"BA";29;0,248774509803922;3264
"4288";2001;"BA";31;0,248756218905473;1005
"4298";2001;"BA";34;0,133825079030558;1898
"4290";2001;"BA";35;0,584388185654008;474
"4289";2001;"BA";36;0,732329635499208;6310
"4302";2001;"CE";1;0,823611968786841;17813
"4323";2001;"CE";5;0,796007485963818;3206
"4304";2001;"CE";10;0,894736842105263;19
"4307";2001;"CE";11;0,018796992481203;266
"4305";2001;"CE";13;0,833333333333333;72
"4306";2001;"CE";14;0,694418459619582;3207
"4314";2001;"CE";15;0,71448610048457;39210
"4318";2001;"CE";16;0,189655172413793;58
"4320";2001;"CE";17;0,689969179041748;21414
"4303";2001;"CE";18;0,865287769784173;44480
"4324";2001;"CE";19;0,91446229415791;49674
"4315";2001;"CE";20;0,90465872156013;1846
"4308";2001;"CE";21;0,727082242011524;1909
"4309";2001;"CE";23;0,102803738317757;321
"4319";2001;"CE";24;0,655897236278708;5138
"4317";2001;"CE";26;0,82187840920361;10083
"4322";2001;"CE";27;0,782262082710513;2007
"4316";2001;"CE";28;0,659222120935886;6582
"4310";2001;"CE";29;0,657764212132774;2621
"4311";2001;"CE";31;0,466957605985037;1604
"4321";2001;"CE";34;0,642174871418075;1361
"4313";2001;"CE";35;0,777472527472527;364
"4312";2001;"CE";36;0,884541562084748;6773
"4325";2001;"DF";1;0,613434727503169;9468
"4346";2001;"DF";5;0,720930232558139;43
"4327";2001;"DF";10;0;0
"4330";2001;"DF";11;0;0
"4328";2001;"DF";13;0,272058823529412;136
"4329";2001;"DF";14;0,19910514541387;447
"4337";2001;"DF";15;0,51535919716069;8171
"4341";2001;"DF";16;0;36
"4343";2001;"DF";17;0,605633802816901;71
"4326";2001;"DF";18;0,777339901477832;1015
"4347";2001;"DF";19;0,736363636363636;110
"4338";2001;"DF";20;0,459143968871595;771
"4331";2001;"DF";21;0,518218623481781;247
"4332";2001;"DF";23;0;5
"4342";2001;"DF";24;0,397810218978102;548
"4340";2001;"DF";26;0,225130890052356;1719
"4345";2001;"DF";27;0,561085972850679;221
"4339";2001;"DF";28;0,417289220917823;1874
"4333";2001;"DF";29;0,406113537117904;687
"4334";2001;"DF";31;0,292397660818713;342
"4344";2001;"DF";34;0,628169014084507;355
"4336";2001;"DF";35;0,253623188405797;138
"4335";2001;"DF";36;0,553695955369595;1434
"4348";2001;"ES";1;0,851744928219329;50919
"4369";2001;"ES";5;0,725464190981432;754
"4350";2001;"ES";10;0;0
"4353";2001;"ES";11;0,0313075506445672;1086
"4351";2001;"ES";13;0,049196298100341;6159
"4352";2001;"ES";14;0,271467764060357;7290
"4360";2001;"ES";15;0,530119822728019;18277
"4364";2001;"ES";16;0;24
"4366";2001;"ES";17;0,667517549457562;1567
"4349";2001;"ES";18;0,914594136945709;18898
"4370";2001;"ES";19;0,832274459974587;1574
"4361";2001;"ES";20;0,751128951329654;3986
"4354";2001;"ES";21;0,0812080536912752;1490
"4355";2001;"ES";23;0,364457831325301;996
"4365";2001;"ES";24;0,388007054673721;1701
"4363";2001;"ES";26;0,417060872277382;19237
"4368";2001;"ES";27;0,240333262123478;4681
"4362";2001;"ES";28;0,423499142367067;5830
"4356";2001;"ES";29;0,281596062576903;5689
"4357";2001;"ES";31;0,192265795206972;1836
"4367";2001;"ES";34;0,592532467532468;616
"4359";2001;"ES";35;0,37962962962963;108
"4358";2001;"ES";36;0,687415058439793;7358
"4371";2001;"GO";1;0,623284404067561;92242
"4392";2001;"GO";5;0,798387096774194;124
"4373";2001;"GO";10;0,873015873015873;63
"4376";2001;"GO";11;0,301369863013699;73
"4374";2001;"GO";13;0,0358090185676393;1508
"4375";2001;"GO";14;0,35;3520
"4383";2001;"GO";15;0,567027134206794;65563
"4387";2001;"GO";16;0,443548387096774;124
"4389";2001;"GO";17;0,752847682119205;3775
"4372";2001;"GO";18;0,871516245487365;27700
"4393";2001;"GO";19;0,813586413586414;5005
"4384";2001;"GO";20;0,802605863192182;1535
"4377";2001;"GO";21;0,439764492753623;2208
"4378";2001;"GO";23;0,505987261146497;3925
"4388";2001;"GO";24;0,550246378975661;13394
"4386";2001;"GO";26;0,738204735138818;11742
"4391";2001;"GO";27;0,353265479219678;2358
"4385";2001;"GO";28;0,605986324345246;7751
"4379";2001;"GO";29;0,422940879231935;1979
"4380";2001;"GO";31;0,51702786377709;969
"4390";2001;"GO";34;0,485941644562334;1885
"4382";2001;"GO";35;0,613418530351438;626
"4381";2001;"GO";36;0,770038450162674;6762
"4394";2001;"MA";1;0,693874538745387;13550
"4415";2001;"MA";5;0,92511013215859;227
"4396";2001;"MA";10;0,969072164948454;97
"4399";2001;"MA";11;0,596330275229358;109
"4397";2001;"MA";13;0,117647058823529;17
"4398";2001;"MA";14;0,658493870402802;571
"4406";2001;"MA";15;0,595144097907619;5066
"4410";2001;"MA";16;0,518518518518518;81
"4412";2001;"MA";17;0,829736211031175;417
"4395";2001;"MA";18;0,935727788279773;529
"4416";2001;"MA";19;0,904059040590406;542
"4407";2001;"MA";20;0,800103573278094;3862
"4400";2001;"MA";21;0,183411214953271;856
"4401";2001;"MA";23;0,431372549019608;255
"4411";2001;"MA";24;0,607655502392344;1254
"4409";2001;"MA";26;0,781882352941176;4250
"4414";2001;"MA";27;0,129499766245909;4278
"4408";2001;"MA";28;0,584124245038827;1159
"4402";2001;"MA";29;0,314655172413793;232
"4403";2001;"MA";31;0,467532467532468;77
"4413";2001;"MA";34;0,585271317829457;258
"4405";2001;"MA";35;0,424929178470255;353
"4404";2001;"MA";36;0,834764826175869;2445
"4417";2001;"MG";1;0,779639970880675;434076
"4438";2001;"MG";5;0,648373983739837;492
"4419";2001;"MG";10;0,934426229508197;122
"4422";2001;"MG";11;0,457575757575758;330
"4420";2001;"MG";13;0,0966096115865701;18228
"4421";2001;"MG";14;0,532578192764937;19599
"4429";2001;"MG";15;0,57372268218095;134070
"4433";2001;"MG";16;0,11139081183134;1589
"4435";2001;"MG";17;0,559917223134854;46873
"4418";2001;"MG";18;0,852735943448939;76957
"4439";2001;"MG";19;0,781779597692561;33457
"4430";2001;"MG";20;0,728361458900381;12859
"4423";2001;"MG";21;0,457820474332032;9993
"4424";2001;"MG";23;0,425170068027211;5880
"4434";2001;"MG";24;0,523816136647688;36005
"4432";2001;"MG";26;0,61392196088333;51487
"4437";2001;"MG";27;0,208052977718374;65839
"4431";2001;"MG";28;0,396311512827536;54765
"4425";2001;"MG";29;0,271562095132334;21612
"4426";2001;"MG";31;0,342795133931121;17509
"4436";2001;"MG";34;0,113409294336793;41337
"4428";2001;"MG";35;0,303529411764706;2550
"4427";2001;"MG";36;0,65974055791528;43555
"4440";2001;"MS";1;0,631970352069179;80950
"4461";2001;"MS";5;0,462686567164179;134
"4442";2001;"MS";10;0,263157894736842;38
"4445";2001;"MS";11;0,561643835616438;73
"4443";2001;"MS";13;0,0317919075144509;346
"4444";2001;"MS";14;0,330019880715706;1006
"4452";2001;"MS";15;0,493375394321767;28530
"4456";2001;"MS";16;0;28
"4458";2001;"MS";17;0,556750298685783;837
"4441";2001;"MS";18;0,895979020979021;2288
"4462";2001;"MS";19;0,547431571053618;2667
"4453";2001;"MS";20;0,759588400374182;4276
"4446";2001;"MS";21;0,70446735395189;291
"4447";2001;"MS";23;0,401621621621622;3700
"4457";2001;"MS";24;0,626943005181347;579
"4455";2001;"MS";26;0,71183800623053;3210
"4460";2001;"MS";27;0,516605166051661;813
"4454";2001;"MS";28;0,732203389830508;1180
"4448";2001;"MS";29;0,435549525101764;737
"4449";2001;"MS";31;0,672413793103448;116
"4459";2001;"MS";34;0,68;250
"4451";2001;"MS";35;0,651162790697674;129
"4450";2001;"MS";36;0,743777452415813;1366
"4463";2001;"MT";1;0,421602313318592;88185
"4484";2001;"MT";5;0,846153846153846;52
"4465";2001;"MT";10;0,6;5
"4468";2001;"MT";11;0;0
"4466";2001;"MT";13;0,522292993630573;157
"4467";2001;"MT";14;0,323132313231323;1111
"4475";2001;"MT";15;0,533897643938212;25636
"4479";2001;"MT";16;0,291666666666667;24
"4481";2001;"MT";17;0,350965353081195;3781
"4464";2001;"MT";18;0,803921568627451;1173
"4485";2001;"MT";19;0,533082706766917;1330
"4476";2001;"MT";20;0,570829818641923;37936
"4469";2001;"MT";21;0,833333333333333;54
"4470";2001;"MT";23;0,235680617054706;7001
"4480";2001;"MT";24;0,535127055306427;669
"4478";2001;"MT";26;0,619877441593259;5222
"4483";2001;"MT";27;0,459964412811388;1124
"4477";2001;"MT";28;0,454261490406069;2241
"4471";2001;"MT";29;0,409836065573771;549
"4472";2001;"MT";31;0,136030409991854;3683
"4482";2001;"MT";34;0,4860853432282;539
"4474";2001;"MT";35;0,274725274725275;91
"4473";2001;"MT";36;0,664233576642336;2603
"4486";2001;"PA";1;0,745246648558661;22826
"4507";2001;"PA";5;0,548100242522231;1237
"4488";2001;"PA";10;0,65;20
"4491";2001;"PA";11;0,105263157894737;19
"4489";2001;"PA";13;0,043956043956044;2457
"4490";2001;"PA";14;0,207332490518331;791
"4498";2001;"PA";15;0,596142580325357;22191
"4502";2001;"PA";16;0,0384615384615385;52
"4504";2001;"PA";17;0,810562571756602;1742
"4487";2001;"PA";18;0,90608875128999;969
"4508";2001;"PA";19;0,709473684210526;475
"4499";2001;"PA";20;0,75677155181852;45669
"4492";2001;"PA";21;0,0905134899912968;2298
"4493";2001;"PA";23;0,368032236400269;1489
"4503";2001;"PA";24;0,640701754385965;1425
"4501";2001;"PA";26;0,660351826792963;5912
"4506";2001;"PA";27;0,157339224349534;4074
"4500";2001;"PA";28;0,45584835876098;2163
"4494";2001;"PA";29;0,306976744186047;215
"4495";2001;"PA";31;0,436619718309859;142
"4505";2001;"PA";34;0,753125;320
"4497";2001;"PA";35;0,391869918699187;615
"4496";2001;"PA";36;0,6192;2500
"4509";2001;"PB";1;0,730881858768182;20831
"4530";2001;"PB";5;0,553030303030303;792
"4511";2001;"PB";10;0;0
"4514";2001;"PB";11;0;0
"4512";2001;"PB";13;0,0880503144654088;159
"4513";2001;"PB";14;0,710280373831776;1498
"4521";2001;"PB";15;0,734501765033752;16147
"4525";2001;"PB";16;0,570422535211268;142
"4527";2001;"PB";17;0,708180828964289;10109
"4510";2001;"PB";18;0,8626071664102;4549
"4531";2001;"PB";19;0,823076285927276;12073
"4522";2001;"PB";20;0,899022801302932;307
"4515";2001;"PB";21;0,627631578947368;760
"4516";2001;"PB";23;0,358288770053476;3366
"4526";2001;"PB";24;0,76537216828479;618
"4524";2001;"PB";26;0,708966015907448;5532
"4529";2001;"PB";27;0,849397590361446;332
"4523";2001;"PB";28;0,805838424983028;1473
"4517";2001;"PB";29;0,597667638483965;343
"4518";2001;"PB";31;0,7890625;384
"4528";2001;"PB";34;0,810126582278481;158
"4520";2001;"PB";35;0,511627906976744;43
"4519";2001;"PB";36;0,711550339715874;1619
"4532";2001;"PE";1;0,847818862908586;66204
"4553";2001;"PE";5;0,754973821989529;955
"4534";2001;"PE";10;0;0
"4537";2001;"PE";11;0,114503816793893;262
"4535";2001;"PE";13;0;0
"4536";2001;"PE";14;0,505949301603725;1933
"4544";2001;"PE";15;0,653123013911447;113288
"4548";2001;"PE";16;0,0675675675675676;74
"4550";2001;"PE";17;0,677435575109994;7955
"4533";2001;"PE";18;0,779416930101862;17082
"4554";2001;"PE";19;0,685536371355788;3533
"4545";2001;"PE";20;0,80450522928399;1243
"4538";2001;"PE";21;0,30299505670253;3439
"4539";2001;"PE";23;0,516295707472178;2516
"4549";2001;"PE";24;0,365988445114293;7962
"4547";2001;"PE";26;0,710323809523809;13125
"4552";2001;"PE";27;0,245991019884541;3118
"4546";2001;"PE";28;0,533549046321526;5872
"4540";2001;"PE";29;0,306288032454361;1972
"4541";2001;"PE";31;0,175207314480119;4703
"4551";2001;"PE";34;0,30246020260492;1382
"4543";2001;"PE";35;0,385093167701863;322
"4542";2001;"PE";36;0,709215904868079;5382
"4555";2001;"PI";1;0,863904299583911;5768
"4576";2001;"PI";5;0,85132382892057;491
"4557";2001;"PI";10;0;0
"4560";2001;"PI";11;0;0
"4558";2001;"PI";13;0;0
"4559";2001;"PI";14;0,210526315789474;1615
"4567";2001;"PI";15;0,772577257725773;6666
"4571";2001;"PI";16;0;20
"4573";2001;"PI";17;0,868571428571429;175
"4556";2001;"PI";18;0,92565130260521;4990
"4577";2001;"PI";19;0,68141592920354;452
"4568";2001;"PI";20;0,968152866242038;471
"4561";2001;"PI";21;0,738095238095238;42
"4562";2001;"PI";23;0,957803624560454;3697
"4572";2001;"PI";24;0,8104;1250
"4570";2001;"PI";26;0,788735685907922;4279
"4575";2001;"PI";27;0,884615384615385;78
"4569";2001;"PI";28;0,919854280510018;1098
"4563";2001;"PI";29;0,8625;160
"4564";2001;"PI";31;0,786764705882353;136
"4574";2001;"PI";34;0,748344370860927;151
"4566";2001;"PI";35;0,906066536203523;511
"4565";2001;"PI";36;0,822845417236662;1462
"4578";2001;"PR";1;0,708836066758182;138410
"4599";2001;"PR";5;0,786802030456853;197
"4580";2001;"PR";10;0,147540983606557;366
"4583";2001;"PR";11;0,256179775280899;890
"4581";2001;"PR";13;0,261224489795918;490
"4582";2001;"PR";14;0,358757062146893;4602
"4590";2001;"PR";15;0,403657424786829;111882
"4594";2001;"PR";16;0,265246449456976;2394
"4596";2001;"PR";17;0,638412466011295;19124
"4579";2001;"PR";18;0,859675451037303;60638
"4600";2001;"PR";19;0,626907073509015;8652
"4591";2001;"PR";20;0,638028190066215;66903
"4584";2001;"PR";21;0,322605405998136;18239
"4585";2001;"PR";23;0,535790871030328;9793
"4595";2001;"PR";24;0,267943625183653;18377
"4593";2001;"PR";26;0,451897098555151;25539
"4598";2001;"PR";27;0,307524719289425;5967
"4592";2001;"PR";28;0,373632661303894;29711
"4586";2001;"PR";29;0,191672576233411;29613
"4587";2001;"PR";31;0,196176868121259;10358
"4597";2001;"PR";34;0,0971870870303946;26485
"4589";2001;"PR";35;0,346950858496152;1689
"4588";2001;"PR";36;0,60710383684312;46679
"4624";2001;"RJ";1;0,765452538631347;32616
"4645";2001;"RJ";5;0,510355029585799;2704
"4626";2001;"RJ";10;0;4
"4629";2001;"RJ";11;0,0061973048929884;13877
"4627";2001;"RJ";13;0,0562248995983936;747
"4628";2001;"RJ";14;0,331398161586841;6201
"4636";2001;"RJ";15;0,403984255763515;62245
"4640";2001;"RJ";16;0,0140965399401965;2341
"4642";2001;"RJ";17;0,452668336749412;13173
"4625";2001;"RJ";18;0,728635707615247;58895
"4646";2001;"RJ";19;0,541208398800171;7001
"4637";2001;"RJ";20;0,58179419525066;3790
"4630";2001;"RJ";21;0,433025261860752;8115
"4631";2001;"RJ";23;0,0698205546492659;3065
"4641";2001;"RJ";24;0,19653847119998;39809
"4639";2001;"RJ";26;0,477701287039808;26728
"4644";2001;"RJ";27;0,105592525670971;22691
"4638";2001;"RJ";28;0,275227237713758;25964
"4632";2001;"RJ";29;0,125184094256259;16296
"4633";2001;"RJ";31;0,144065656565657;7920
"4643";2001;"RJ";34;0,167881241565452;7410
"4635";2001;"RJ";35;0,119358074222668;5982
"4634";2001;"RJ";36;0,48772504091653;15275
"4601";2001;"RN";1;0,762626980180436;28154
"4622";2001;"RN";5;0,720792767732962;2876
"4603";2001;"RN";10;0;0
"4606";2001;"RN";11;0,0197674418604651;1720
"4604";2001;"RN";13;0,847222222222222;72
"4605";2001;"RN";14;0,58019093078759;4190
"4613";2001;"RN";15;0,745938871352683;12989
"4617";2001;"RN";16;0;27
"4619";2001;"RN";17;0,773192887514496;20696
"4602";2001;"RN";18;0,735142001633246;11021
"4623";2001;"RN";19;0,880896777206913;2141
"4614";2001;"RN";20;0,733739837398374;492
"4607";2001;"RN";21;0,631443298969072;388
"4608";2001;"RN";23;0,0741410488245931;1106
"4618";2001;"RN";24;0,786407766990291;1236
"4616";2001;"RN";26;0,835531975910525;6974
"4621";2001;"RN";27;0,569620253164557;237
"4615";2001;"RN";28;0,562558795860771;1063
"4609";2001;"RN";29;0,432610124917817;1521
"4610";2001;"RN";31;1;5
"4620";2001;"RN";34;0,657657657657658;222
"4612";2001;"RN";35;0,181818181818182;44
"4611";2001;"RN";36;0,785449146250928;1347
"4647";2001;"RO";1;0,632749199170906;5307
"4668";2001;"RO";5;0,85;20
"4649";2001;"RO";10;0;0
"4652";2001;"RO";11;0,5;2
"4650";2001;"RO";13;0,386920980926431;367
"4651";2001;"RO";14;0,473551637279597;397
"4659";2001;"RO";15;0,55478107205969;10186
"4663";2001;"RO";16;0;7
"4665";2001;"RO";17;0,753846153846154;65
"4648";2001;"RO";18;0,811023622047244;762
"4669";2001;"RO";19;0,809045226130653;199
"4660";2001;"RO";20;0,66288242191664;18762
"4653";2001;"RO";21;0,654109589041096;292
"4654";2001;"RO";23;0;0
"4664";2001;"RO";24;0,644736842105263;228
"4662";2001;"RO";26;0,770004189359028;2387
"4667";2001;"RO";27;0,570552147239264;326
"4661";2001;"RO";28;0,663841807909605;708
"4655";2001;"RO";29;0,650602409638554;83
"4656";2001;"RO";31;0,244565217391304;184
"4666";2001;"RO";34;0,608187134502924;342
"4658";2001;"RO";35;0,733333333333333;60
"4657";2001;"RO";36;0,826024442846873;1391
"4670";2001;"RR";1;0,560283687943262;282
"4691";2001;"RR";5;0;0
"4672";2001;"RR";10;0;0
"4675";2001;"RR";11;0;0
"4673";2001;"RR";13;0;0
"4674";2001;"RR";14;0,161290322580645;31
"4682";2001;"RR";15;0,578025477707006;628
"4686";2001;"RR";16;0;3
"4688";2001;"RR";17;0,666666666666667;3
"4671";2001;"RR";18;0,916666666666667;48
"4692";2001;"RR";19;0,528301886792453;53
"4683";2001;"RR";20;0,738955823293173;249
"4676";2001;"RR";21;0,333333333333333;6
"4677";2001;"RR";23;0;0
"4687";2001;"RR";24;0,75;8
"4685";2001;"RR";26;0,527896995708155;233
"4690";2001;"RR";27;0,785714285714286;14
"4684";2001;"RR";28;0,69;100
"4678";2001;"RR";29;0,333333333333333;3
"4679";2001;"RR";31;0;0
"4689";2001;"RR";34;0,6;5
"4681";2001;"RR";35;0;0
"4680";2001;"RR";36;0,72972972972973;74
"4693";2001;"RS";1;0,67720792751774;108937
"4714";2001;"RS";5;0,610362694300518;965
"4695";2001;"RS";10;0,0705705705705706;666
"4698";2001;"RS";11;0,0526315789473684;38
"4696";2001;"RS";13;0,269230769230769;26
"4697";2001;"RS";14;0,436299292214358;5934
"4705";2001;"RS";15;0,369189803030896;127685
"4709";2001;"RS";16;0,668079166458946;20059
"4711";2001;"RS";17;0,46023198011599;16898
"4694";2001;"RS";18;0,661541311596888;21592
"4715";2001;"RS";19;0,621503399657777;243701
"4706";2001;"RS";20;0,615740941166284;23099
"4699";2001;"RS";21;0,368617873769366;13103
"4700";2001;"RS";23;0,0081351689612015;6392
"4710";2001;"RS";24;0,172735853743355;20129
"4708";2001;"RS";26;0,490118771869302;20291
"4713";2001;"RS";27;0,19256134513695;16831
"4707";2001;"RS";28;0,227444421475955;53213
"4701";2001;"RS";29;0,13731967844951;54486
"4702";2001;"RS";31;0,175340629886084;13431
"4712";2001;"RS";34;0,0683267537200122;26344
"4704";2001;"RS";35;0,285867237687366;934
"4703";2001;"RS";36;0,423606305267205;52020
"4716";2001;"SC";1;0,708039166991876;56374
"4737";2001;"SC";5;0,236427566807314;7110
"4718";2001;"SC";10;0,0227272727272727;3256
"4721";2001;"SC";11;0,127423822714681;361
"4719";2001;"SC";13;0,615384615384615;39
"4720";2001;"SC";14;0,295845697329377;3370
"4728";2001;"SC";15;0,390139921294272;82332
"4732";2001;"SC";16;0,661773009599097;1771
