date,SELIC
2010-09-09,10.66
2010-09-10,10.66
2010-09-13,10.66
2010-09-14,10.66
2010-09-15,10.66
2010-09-16,10.66
2010-09-17,10.66
2010-09-20,10.66
2010-09-21,10.66
2010-09-22,10.66
2010-09-23,10.66
2010-09-24,10.66
2010-09-27,10.66
2010-09-28,10.66
2010-09-29,10.66
2010-09-30,10.66
2010-10-01,10.66
2010-10-04,10.66
2010-10-05,10.66
2010-10-06,10.66
2010-10-07,10.66
2010-10-08,10.66
2010-10-11,10.66
2010-10-13,10.66
2010-10-14,10.66
2010-10-15,10.66
2010-10-18,10.66
2010-10-19,10.66
2010-10-20,10.66
2010-10-21,10.66
2010-10-22,10.66
2010-10-25,10.66
2010-10-26,10.66
2010-10-27,10.66
2010-10-28,10.66
2010-10-29,10.66
2010-11-01,10.66
2010-11-03,10.66
2010-11-04,10.66
2010-11-05,10.66
2010-11-08,10.66
2010-11-09,10.66
2010-11-10,10.66
2010-11-11,10.66
2010-11-12,10.66
2010-11-16,10.66
2010-11-17,10.66
2010-11-18,10.66
2010-11-19,10.66
2010-11-22,10.66
2010-11-23,10.66
2010-11-24,10.66
2010-11-25,10.66
2010-11-26,10.66
2010-11-29,10.66
2010-11-30,10.66
2010-12-01,10.66
2010-12-02,10.66
2010-12-03,10.66
2010-12-06,10.66
2010-12-07,10.66
2010-12-08,10.66
2010-12-09,10.66
2010-12-10,10.66
2010-12-13,10.66
2010-12-14,10.66
2010-12-15,10.66
2010-12-16,10.67
2010-12-17,10.66
2010-12-20,10.66
2010-12-21,10.66
2010-12-22,10.66
2010-12-23,10.66
2010-12-24,10.66
2010-12-27,10.66
2010-12-28,10.66
2010-12-29,10.66
2010-12-30,10.67
2010-12-31,10.67
2011-01-03,10.67
2011-01-04,10.66
2011-01-05,10.67
2011-01-06,10.66
2011-01-07,10.67
2011-01-10,10.66
2011-01-11,10.66
2011-01-12,10.66
2011-01-13,10.66
2011-01-14,10.66
2011-01-17,10.66
2011-01-18,10.66
2011-01-19,10.66
2011-01-20,11.16
2011-01-21,11.16
2011-01-24,11.16
2011-01-25,11.16
2011-01-26,11.16
2011-01-27,11.17
2011-01-28,11.17
2011-01-31,11.17
2011-02-01,11.16
2011-02-02,11.17
2011-02-03,11.17
2011-02-04,11.17
2011-02-07,11.17
2011-02-08,11.17
2011-02-09,11.17
2011-02-10,11.17
2011-02-11,11.17
2011-02-14,11.17
2011-02-15,11.17
2011-02-16,11.17
2011-02-17,11.17
2011-02-18,11.17
2011-02-21,11.17
2011-02-22,11.17
2011-02-23,11.17
2011-02-24,11.17
2011-02-25,11.17
2011-02-28,11.17
2011-03-01,11.17
2011-03-02,11.17
2011-03-03,11.67
2011-03-04,11.67
2011-03-09,11.67
2011-03-10,11.67
2011-03-11,11.67
2011-03-14,11.67
2011-03-15,11.67
2011-03-16,11.67
2011-03-17,11.67
2011-03-18,11.67
2011-03-21,11.67
2011-03-22,11.67
2011-03-23,11.67
2011-03-24,11.67
2011-03-25,11.67
2011-03-28,11.67
2011-03-29,11.67
2011-03-30,11.67
2011-03-31,11.67
2011-04-01,11.67
2011-04-04,11.67
2011-04-05,11.67
2011-04-06,11.67
2011-04-07,11.67
2011-04-08,11.67
2011-04-11,11.67
2011-04-12,11.67
2011-04-13,11.67
2011-04-14,11.67
2011-04-15,11.67
2011-04-18,11.67
2011-04-19,11.67
2011-04-20,11.67
2011-04-25,11.92
2011-04-26,11.92
2011-04-27,11.92
2011-04-28,11.92
2011-04-29,11.92
2011-05-02,11.92
2011-05-03,11.92
2011-05-04,11.92
2011-05-05,11.92
2011-05-06,11.92
2011-05-09,11.92
2011-05-10,11.92
2011-05-11,11.92
2011-05-12,11.92
2011-05-13,11.92
2011-05-16,11.92
2011-05-17,11.92
2011-05-18,11.92
2011-05-19,11.92
2011-05-20,11.92
2011-05-23,11.92
2011-05-24,11.92
2011-05-25,11.92
2011-05-26,11.92
2011-05-27,11.92
2011-05-30,11.92
2011-05-31,11.92
2011-06-01,11.92
2011-06-02,11.92
2011-06-03,11.92
2011-06-06,11.92
2011-06-07,11.92
2011-06-08,11.92
2011-06-09,12.17
2011-06-10,12.17
2011-06-13,12.17
2011-06-14,12.17
2011-06-15,12.17
2011-06-16,12.17
2011-06-17,12.17
2011-06-20,12.17
2011-06-21,12.17
2011-06-22,12.17
2011-06-24,12.17
2011-06-27,12.17
2011-06-28,12.17
2011-06-29,12.17
2011-06-30,12.17
2011-07-01,12.17
2011-07-04,12.17
2011-07-05,12.17
2011-07-06,12.17
2011-07-07,12.17
2011-07-08,12.17
2011-07-11,12.17
2011-07-12,12.17
2011-07-13,12.17
2011-07-14,12.17
2011-07-15,12.17
2011-07-18,12.17
2011-07-19,12.17
2011-07-20,12.17
2011-07-21,12.42
2011-07-22,12.42
2011-07-25,12.42
2011-07-26,12.42
2011-07-27,12.42
2011-07-28,12.42
2011-07-29,12.42
2011-08-01,12.42
2011-08-02,12.42
2011-08-03,12.42
2011-08-04,12.42
2011-08-05,12.42
2011-08-08,12.42
2011-08-09,12.42
2011-08-10,12.42
2011-08-11,12.42
2011-08-12,12.42
2011-08-15,12.42
2011-08-16,12.42
2011-08-17,12.42
2011-08-18,12.42
2011-08-19,12.42
2011-08-22,12.42
2011-08-23,12.42
2011-08-24,12.42
2011-08-25,12.41
2011-08-26,12.41
2011-08-29,12.41
2011-08-30,12.41
2011-08-31,12.41
2011-09-01,11.91
2011-09-02,11.91
2011-09-05,11.91
2011-09-06,11.91
2011-09-08,11.91
2011-09-09,11.91
2011-09-12,11.91
2011-09-13,11.91
2011-09-14,11.91
2011-09-15,11.91
2011-09-16,11.91
2011-09-19,11.9
2011-09-20,11.9
2011-09-21,11.9
2011-09-22,11.9
2011-09-23,11.9
2011-09-26,11.9
2011-09-27,11.9
2011-09-28,11.9
2011-09-29,11.9
2011-09-30,11.9
2011-10-03,11.9
2011-10-04,11.9
2011-10-05,11.9
2011-10-06,11.9
2011-10-07,11.9
2011-10-10,11.9
2011-10-11,11.9
2011-10-13,11.9
2011-10-14,11.9
2011-10-17,11.9
2011-10-18,11.9
2011-10-19,11.89
2011-10-20,11.4
2011-10-21,11.4
2011-10-24,11.4
2011-10-25,11.4
2011-10-26,11.4
2011-10-27,11.4
2011-10-28,11.4
2011-10-31,11.4
2011-11-01,11.4
2011-11-03,11.4
2011-11-04,11.4
2011-11-07,11.4
2011-11-08,11.4
2011-11-09,11.4
2011-11-10,11.4
2011-11-11,11.4
2011-11-14,11.4
2011-11-16,11.4
2011-11-17,11.4
2011-11-18,11.4
2011-11-21,11.4
2011-11-22,11.4
2011-11-23,11.4
2011-11-24,11.4
2011-11-25,11.4
2011-11-28,11.4
2011-11-29,11.4
2011-11-30,11.4
2011-12-01,10.9
2011-12-02,10.9
2011-12-05,10.9
2011-12-06,10.9
2011-12-07,10.9
2011-12-08,10.9
2011-12-09,10.9
2011-12-12,10.9
2011-12-13,10.9
2011-12-14,10.9
2011-12-15,10.9
2011-12-16,10.9
2011-12-19,10.9
2011-12-20,10.9
2011-12-21,10.9
2011-12-22,10.9
2011-12-23,10.9
2011-12-26,10.9
2011-12-27,10.9
2011-12-28,10.9
2011-12-29,10.9
2011-12-30,10.91
2012-01-02,10.9
2012-01-03,10.9
2012-01-04,10.9
2012-01-05,10.9
2012-01-06,10.9
2012-01-09,10.9
2012-01-10,10.9
2012-01-11,10.9
2012-01-12,10.9
2012-01-13,10.9
2012-01-16,10.9
2012-01-17,10.9
2012-01-18,10.9
2012-01-19,10.4
2012-01-20,10.4
2012-01-23,10.4
2012-01-24,10.4
2012-01-25,10.4
2012-01-26,10.4
2012-01-27,10.4
2012-01-30,10.4
2012-01-31,10.4
2012-02-01,10.4
2012-02-02,10.4
2012-02-03,10.4
2012-02-06,10.4
2012-02-07,10.4
2012-02-08,10.4
2012-02-09,10.4
2012-02-10,10.4
2012-02-13,10.4
2012-02-14,10.4
2012-02-15,10.4
2012-02-16,10.4
2012-02-17,10.4
2012-02-22,10.4
2012-02-23,10.4
2012-02-24,10.4
2012-02-27,10.4
2012-02-28,10.4
2012-02-29,10.4
2012-03-01,10.4
2012-03-02,10.4
2012-03-05,10.4
2012-03-06,10.4
2012-03-07,10.4
2012-03-08,9.65
2012-03-09,9.65
2012-03-12,9.65
2012-03-13,9.65
2012-03-14,9.65
2012-03-15,9.65
2012-03-16,9.65
2012-03-19,9.65
2012-03-20,9.65
2012-03-21,9.65
2012-03-22,9.65
2012-03-23,9.65
2012-03-26,9.65
2012-03-27,9.65
2012-03-28,9.65
2012-03-29,9.65
2012-03-30,9.65
2012-04-02,9.65
2012-04-03,9.65
2012-04-04,9.65
2012-04-05,9.65
2012-04-09,9.65
2012-04-10,9.65
2012-04-11,9.65
2012-04-12,9.65
2012-04-13,9.65
2012-04-16,9.65
2012-04-17,9.65
2012-04-18,9.65
2012-04-19,8.9
2012-04-20,8.9
2012-04-23,8.9
2012-04-24,8.9
2012-04-25,8.9
2012-04-26,8.9
2012-04-27,8.9
2012-04-30,8.9
2012-05-02,8.9
2012-05-03,8.9
2012-05-04,8.9
2012-05-07,8.9
2012-05-08,8.9
2012-05-09,8.9
2012-05-10,8.9
2012-05-11,8.9
2012-05-14,8.89
2012-05-15,8.89
2012-05-16,8.89
2012-05-17,8.89
2012-05-18,8.89
2012-05-21,8.89
2012-05-22,8.89
2012-05-23,8.89
2012-05-24,8.89
2012-05-25,8.89
2012-05-28,8.89
2012-05-29,8.89
2012-05-30,8.88
2012-05-31,8.39
2012-06-01,8.39
2012-06-04,8.39
2012-06-05,8.39
2012-06-06,8.39
2012-06-08,8.39
2012-06-11,8.39
2012-06-12,8.39
2012-06-13,8.39
2012-06-14,8.39
2012-06-15,8.39
2012-06-18,8.39
2012-06-19,8.39
2012-06-20,8.39
2012-06-21,8.39
2012-06-22,8.39
2012-06-25,8.39
2012-06-26,8.39
2012-06-27,8.39
2012-06-28,8.39
2012-06-29,8.4
2012-07-02,8.39
2012-07-03,8.39
2012-07-04,8.39
2012-07-05,8.39
2012-07-06,8.39
2012-07-09,8.39
2012-07-10,8.39
2012-07-11,8.39
2012-07-12,7.89
2012-07-13,7.89
2012-07-16,7.89
2012-07-17,7.89
2012-07-18,7.89
2012-07-19,7.89
2012-07-20,7.89
2012-07-23,7.89
2012-07-24,7.89
2012-07-25,7.89
2012-07-26,7.89
2012-07-27,7.89
2012-07-30,7.89
2012-07-31,7.89
2012-08-01,7.89
2012-08-02,7.89
2012-08-03,7.89
2012-08-06,7.89
2012-08-07,7.89
2012-08-08,7.89
2012-08-09,7.89
2012-08-10,7.89
2012-08-13,7.89
2012-08-14,7.89
2012-08-15,7.89
2012-08-16,7.89
2012-08-17,7.89
2012-08-20,7.89
2012-08-21,7.89
2012-08-22,7.89
2012-08-23,7.89
2012-08-24,7.89
2012-08-27,7.89
2012-08-28,7.89
2012-08-29,7.89
2012-08-30,7.39
2012-08-31,7.39
2012-09-03,7.39
2012-09-04,7.39
2012-09-05,7.39
2012-09-06,7.39
2012-09-10,7.39
2012-09-11,7.39
2012-09-12,7.39
2012-09-13,7.39
2012-09-14,7.39
2012-09-17,7.39
2012-09-18,7.39
2012-09-19,7.39
2012-09-20,7.39
2012-09-21,7.39
2012-09-24,7.39
2012-09-25,7.39
2012-09-26,7.39
2012-09-27,7.39
2012-09-28,7.39
2012-10-01,7.39
2012-10-02,7.39
2012-10-03,7.39
2012-10-04,7.39
2012-10-05,7.39
2012-10-08,7.39
2012-10-09,7.39
2012-10-10,7.39
2012-10-11,7.14
2012-10-15,7.14
2012-10-16,7.14
2012-10-17,7.14
2012-10-18,7.14
2012-10-19,7.14
2012-10-22,7.14
2012-10-23,7.14
2012-10-24,7.14
2012-10-25,7.14
2012-10-26,7.14
2012-10-29,7.14
2012-10-30,7.14
2012-10-31,7.14
2012-11-01,7.14
2012-11-05,7.14
2012-11-06,7.14
2012-11-07,7.14
2012-11-08,7.14
2012-11-09,7.14
2012-11-12,7.14
2012-11-13,7.14
2012-11-14,7.14
2012-11-16,7.14
2012-11-19,7.14
2012-11-20,7.14
2012-11-21,7.14
2012-11-22,7.14
2012-11-23,7.14
2012-11-26,7.14
2012-11-27,7.14
2012-11-28,7.14
2012-11-29,7.14
2012-11-30,7.14
2012-12-03,7.14
2012-12-04,7.14
2012-12-05,7.14
2012-12-06,7.14
2012-12-07,7.14
2012-12-10,7.14
2012-12-11,7.13
2012-12-12,7.13
2012-12-13,7.13
2012-12-14,7.12
2012-12-17,7.12
2012-12-18,7.11
2012-12-19,7.11
2012-12-20,7.11
2012-12-21,7.11
2012-12-24,7.19
2012-12-26,7.24
2012-12-27,7.25
2012-12-28,7.27
2012-12-31,7.29
2013-01-02,7.11
2013-01-03,7.11
2013-01-04,7.11
2013-01-07,7.11
2013-01-08,7.11
2013-01-09,7.11
2013-01-10,7.11
2013-01-11,7.11
2013-01-14,7.11
2013-01-15,7.11
2013-01-16,7.11
2013-01-17,7.11
2013-01-18,7.11
2013-01-21,7.11
2013-01-22,7.11
2013-01-23,7.11
2013-01-24,7.11
2013-01-25,7.11
2013-01-28,7.11
2013-01-29,7.11
2013-01-30,7.11
2013-01-31,7.11
2013-02-01,7.11
2013-02-04,7.11
2013-02-05,7.11
2013-02-06,7.11
2013-02-07,7.11
2013-02-08,7.11
2013-02-13,7.11
2013-02-14,7.11
2013-02-15,7.11
2013-02-18,7.11
2013-02-19,7.11
2013-02-20,7.11
2013-02-21,7.11
2013-02-22,7.11
2013-02-25,7.11
2013-02-26,7.18
2013-02-27,7.2
2013-02-28,7.2
2013-03-01,7.14
2013-03-04,7.12
2013-03-05,7.12
2013-03-06,7.14
2013-03-07,7.12
2013-03-08,7.13
2013-03-11,7.13
2013-03-12,7.14
2013-03-13,7.15
2013-03-14,7.16
2013-03-15,7.16
2013-03-18,7.16
2013-03-19,7.16
2013-03-20,7.16
2013-03-21,7.16
2013-03-22,7.16
2013-03-25,7.16
2013-03-26,7.16
2013-03-27,7.16
2013-03-28,7.16
2013-04-01,7.16
2013-04-02,7.16
2013-04-03,7.16
2013-04-04,7.16
2013-04-05,7.16
2013-04-08,7.16
2013-04-09,7.16
2013-04-10,7.16
2013-04-11,7.16
2013-04-12,7.16
2013-04-15,7.16
2013-04-16,7.16
2013-04-17,7.16
2013-04-18,7.41
2013-04-19,7.41
2013-04-22,7.4
2013-04-23,7.4
2013-04-24,7.4
2013-04-25,7.4
2013-04-26,7.4
2013-04-29,7.4
2013-04-30,7.4
2013-05-02,7.4
2013-05-03,7.4
2013-05-06,7.4
2013-05-07,7.4
2013-05-08,7.4
2013-05-09,7.4
2013-05-10,7.4
2013-05-13,7.4
2013-05-14,7.4
2013-05-15,7.4
2013-05-16,7.4
2013-05-17,7.4
2013-05-20,7.4
2013-05-21,7.4
2013-05-22,7.4
2013-05-23,7.4
2013-05-24,7.4
2013-05-27,7.4
2013-05-28,7.4
2013-05-29,7.4
2013-05-31,7.9
2013-06-03,7.9
2013-06-04,7.9
2013-06-05,7.9
2013-06-06,7.9
2013-06-07,7.9
2013-06-10,7.9
2013-06-11,7.9
2013-06-12,7.9
2013-06-13,7.9
2013-06-14,7.9
2013-06-17,7.9
2013-06-18,7.9
2013-06-19,7.9
2013-06-20,7.9
2013-06-21,7.9
2013-06-24,7.9
2013-06-25,7.9
2013-06-26,7.9
2013-06-27,7.9
2013-06-28,7.9
2013-07-01,7.9
2013-07-02,7.9
2013-07-03,7.9
2013-07-04,7.9
2013-07-05,7.9
2013-07-08,7.9
2013-07-09,7.9
2013-07-10,7.9
2013-07-11,8.4
2013-07-12,8.4
2013-07-15,8.4
2013-07-16,8.4
2013-07-17,8.4
2013-07-18,8.4
2013-07-19,8.4
2013-07-22,8.4
2013-07-23,8.4
2013-07-24,8.4
2013-07-25,8.4
2013-07-26,8.4
2013-07-29,8.4
2013-07-30,8.4
2013-07-31,8.4
2013-08-01,8.4
2013-08-02,8.4
2013-08-05,8.4
2013-08-06,8.4
2013-08-07,8.4
2013-08-08,8.4
2013-08-09,8.4
2013-08-12,8.4
2013-08-13,8.4
2013-08-14,8.4
2013-08-15,8.4
2013-08-16,8.4
2013-08-19,8.4
2013-08-20,8.4
2013-08-21,8.4
2013-08-22,8.4
2013-08-23,8.4
2013-08-26,8.4
2013-08-27,8.4
2013-08-28,8.4
2013-08-29,8.9
2013-08-30,8.9
2013-09-02,8.9
2013-09-03,8.9
2013-09-04,8.9
2013-09-05,8.9
2013-09-06,8.9
2013-09-09,8.9
2013-09-10,8.9
2013-09-11,8.9
2013-09-12,8.9
2013-09-13,8.9
2013-09-16,8.9
2013-09-17,8.9
2013-09-18,8.9
2013-09-19,8.9
2013-09-20,8.9
2013-09-23,8.9
2013-09-24,8.9
2013-09-25,8.9
2013-09-26,8.9
2013-09-27,8.9
2013-09-30,8.9
2013-10-01,8.9
2013-10-02,8.9
2013-10-03,8.9
2013-10-04,8.9
2013-10-07,8.9
2013-10-08,8.9
2013-10-09,8.9
2013-10-10,9.4
2013-10-11,9.4
2013-10-14,9.4
2013-10-15,9.4
2013-10-16,9.4
2013-10-17,9.4
2013-10-18,9.4
2013-10-21,9.4
2013-10-22,9.4
2013-10-23,9.4
2013-10-24,9.4
2013-10-25,9.4
2013-10-28,9.4
2013-10-29,9.4
2013-10-30,9.4
2013-10-31,9.4
2013-11-01,9.4
2013-11-04,9.4
2013-11-05,9.4
2013-11-06,9.4
2013-11-07,9.4
2013-11-08,9.4
2013-11-11,9.4
2013-11-12,9.4
2013-11-13,9.4
2013-11-14,9.4
2013-11-18,9.4
2013-11-19,9.4
2013-11-20,9.4
2013-11-21,9.4
2013-11-22,9.4
2013-11-25,9.4
2013-11-26,9.4
2013-11-27,9.4
2013-11-28,9.9
2013-11-29,9.9
2013-12-02,9.9
2013-12-03,9.9
2013-12-04,9.9
2013-12-05,9.9
2013-12-06,9.89
2013-12-09,9.9
2013-12-10,9.9
2013-12-11,9.9
2013-12-12,9.9
2013-12-13,9.9
2013-12-16,9.9
2013-12-17,9.9
2013-12-18,9.9
2013-12-19,9.9
2013-12-20,9.9
2013-12-23,9.9
2013-12-24,9.9
2013-12-26,9.9
2013-12-27,9.9
2013-12-30,9.9
2013-12-31,9.9
2014-01-02,9.9
2014-01-03,9.9
2014-01-06,9.9
2014-01-07,9.9
2014-01-08,9.9
2014-01-09,9.9
2014-01-10,9.9
2014-01-13,9.9
2014-01-14,9.9
2014-01-15,9.9
2014-01-16,10.4
2014-01-17,10.4
2014-01-20,10.4
2014-01-21,10.4
2014-01-22,10.4
2014-01-23,10.4
2014-01-24,10.4
2014-01-27,10.4
2014-01-28,10.4
2014-01-29,10.4
2014-01-30,10.4
2014-01-31,10.4
2014-02-03,10.4
2014-02-04,10.4
2014-02-05,10.4
2014-02-06,10.4
2014-02-07,10.4
2014-02-10,10.4
2014-02-11,10.4
2014-02-12,10.4
2014-02-13,10.4
2014-02-14,10.4
2014-02-17,10.4
2014-02-18,10.4
2014-02-19,10.4
2014-02-20,10.4
2014-02-21,10.4
2014-02-24,10.4
2014-02-25,10.4
2014-02-26,10.4
2014-02-27,10.65
2014-02-28,10.65
2014-03-05,10.65
2014-03-06,10.65
2014-03-07,10.65
2014-03-10,10.65
2014-03-11,10.65
2014-03-12,10.65
2014-03-13,10.65
2014-03-14,10.65
2014-03-17,10.65
2014-03-18,10.65
2014-03-19,10.65
2014-03-20,10.65
2014-03-21,10.65
2014-03-24,10.65
2014-03-25,10.65
2014-03-26,10.65
2014-03-27,10.65
2014-03-28,10.65
2014-03-31,10.65
2014-04-01,10.65
2014-04-02,10.65
2014-04-03,10.9
2014-04-04,10.9
2014-04-07,10.9
2014-04-08,10.9
2014-04-09,10.9
2014-04-10,10.9
2014-04-11,10.9
2014-04-14,10.9
2014-04-15,10.9
2014-04-16,10.9
2014-04-17,10.9
2014-04-22,10.9
2014-04-23,10.9
2014-04-24,10.9
2014-04-25,10.9
2014-04-28,10.9
2014-04-29,10.9
2014-04-30,10.9
2014-05-02,10.9
2014-05-05,10.9
2014-05-06,10.9
2014-05-07,10.9
2014-05-08,10.9
2014-05-09,10.9
2014-05-12,10.9
2014-05-13,10.9
2014-05-14,10.9
2014-05-15,10.9
2014-05-16,10.9
2014-05-19,10.9
2014-05-20,10.9
2014-05-21,10.9
2014-05-22,10.9
2014-05-23,10.9
2014-05-26,10.9
2014-05-27,10.9
2014-05-28,10.9
2014-05-29,10.9
2014-05-30,10.9
2014-06-02,10.9
2014-06-03,10.9
2014-06-04,10.9
2014-06-05,10.9
2014-06-06,10.9
2014-06-09,10.9
2014-06-10,10.9
2014-06-11,10.9
2014-06-12,10.9
2014-06-13,10.9
2014-06-16,10.9
2014-06-17,10.9
2014-06-18,10.9
2014-06-20,10.9
2014-06-23,10.9
2014-06-24,10.9
2014-06-25,10.9
2014-06-26,10.9
2014-06-27,10.9
2014-06-30,10.9
2014-07-01,10.9
2014-07-02,10.9
2014-07-03,10.9
2014-07-04,10.9
2014-07-07,10.9
2014-07-08,10.9
2014-07-09,10.9
2014-07-10,10.9
2014-07-11,10.9
2014-07-14,10.9
2014-07-15,10.9
2014-07-16,10.9
2014-07-17,10.9
2014-07-18,10.9
2014-07-21,10.9
2014-07-22,10.9
2014-07-23,10.9
2014-07-24,10.9
2014-07-25,10.9
2014-07-28,10.9
2014-07-29,10.9
2014-07-30,10.9
2014-07-31,10.9
2014-08-01,10.9
2014-08-04,10.9
2014-08-05,10.9
2014-08-06,10.9
2014-08-07,10.9
2014-08-08,10.9
2014-08-11,10.9
2014-08-12,10.9
2014-08-13,10.9
2014-08-14,10.9
2014-08-15,10.91
2014-08-18,10.9
2014-08-19,10.9
2014-08-20,10.91
2014-08-21,10.91
2014-08-22,10.9
2014-08-25,10.9
2014-08-26,10.9
2014-08-27,10.9
2014-08-28,10.9
2014-08-29,10.9
2014-09-01,10.9
2014-09-02,10.9
2014-09-03,10.9
2014-09-04,10.9
2014-09-05,10.9
2014-09-08,10.9
2014-09-09,10.9
2014-09-10,10.9
2014-09-11,10.9
2014-09-12,10.9
2014-09-15,10.9
2014-09-16,10.9
2014-09-17,10.9
2014-09-18,10.9
2014-09-19,10.9
2014-09-22,10.9
2014-09-23,10.9
2014-09-24,10.9
2014-09-25,10.9
2014-09-26,10.9
2014-09-29,10.9
2014-09-30,10.9
2014-10-01,10.9
2014-10-02,10.9
2014-10-03,10.9
2014-10-06,10.9
2014-10-07,10.9
2014-10-08,10.9
2014-10-09,10.9
2014-10-10,10.9
2014-10-13,10.9
2014-10-14,10.9
2014-10-15,10.9
2014-10-16,10.9
2014-10-17,10.9
2014-10-20,10.9
2014-10-21,10.9
2014-10-22,10.9
2014-10-23,10.9
2014-10-24,10.9
2014-10-27,10.9
2014-10-28,10.9
2014-10-29,10.9
2014-10-30,11.15
2014-10-31,11.15
2014-11-03,11.15
2014-11-04,11.15
2014-11-05,11.15
2014-11-06,11.15
2014-11-07,11.15
2014-11-10,11.15
2014-11-11,11.15
2014-11-12,11.15
2014-11-13,11.15
2014-11-14,11.15
2014-11-17,11.15
2014-11-18,11.15
2014-11-19,11.15
2014-11-20,11.15
2014-11-21,11.15
2014-11-24,11.15
2014-11-25,11.15
2014-11-26,11.15
2014-11-27,11.15
2014-11-28,11.15
2014-12-01,11.15
2014-12-02,11.15
2014-12-03,11.15
2014-12-04,11.65
2014-12-05,11.65
2014-12-08,11.65
2014-12-09,11.65
2014-12-10,11.65
2014-12-11,11.65
2014-12-12,11.65
2014-12-15,11.65
2014-12-16,11.65
2014-12-17,11.65
2014-12-18,11.65
2014-12-19,11.65
2014-12-22,11.65
2014-12-23,11.65
2014-12-24,11.65
2014-12-26,11.65
2014-12-29,11.65
2014-12-30,11.65
2014-12-31,11.65
2015-01-02,11.65
2015-01-05,11.65
2015-01-06,11.65
2015-01-07,11.65
2015-01-08,11.65
2015-01-09,11.65
2015-01-12,11.65
2015-01-13,11.65
2015-01-14,11.65
2015-01-15,11.65
2015-01-16,11.65
2015-01-19,11.65
2015-01-20,11.65
2015-01-21,11.65
2015-01-22,12.15
2015-01-23,12.15
2015-01-26,12.15
2015-01-27,12.15
2015-01-28,12.15
2015-01-29,12.15
2015-01-30,12.15
2015-02-02,12.15
2015-02-03,12.15
2015-02-04,12.15
2015-02-05,12.15
2015-02-06,12.15
2015-02-09,12.15
2015-02-10,12.15
2015-02-11,12.15
2015-02-12,12.15
2015-02-13,12.15
2015-02-18,12.15
2015-02-19,12.15
2015-02-20,12.15
2015-02-23,12.15
2015-02-24,12.15
2015-02-25,12.15
2015-02-26,12.15
2015-02-27,12.15
2015-03-02,12.15
2015-03-03,12.15
2015-03-04,12.15
2015-03-05,12.65
2015-03-06,12.65
2015-03-09,12.65
2015-03-10,12.65
2015-03-11,12.65
2015-03-12,12.65
2015-03-13,12.65
2015-03-16,12.65
2015-03-17,12.65
2015-03-18,12.65
2015-03-19,12.65
2015-03-20,12.65
2015-03-23,12.65
2015-03-24,12.65
2015-03-25,12.65
2015-03-26,12.65
2015-03-27,12.65
2015-03-30,12.65
2015-03-31,12.65
2015-04-01,12.65
2015-04-02,12.65
2015-04-06,12.65
2015-04-07,12.65
2015-04-08,12.65
2015-04-09,12.65
2015-04-10,12.65
2015-04-13,12.65
2015-04-14,12.65
2015-04-15,12.65
2015-04-16,12.65
2015-04-17,12.65
2015-04-20,12.65
2015-04-22,12.65
2015-04-23,12.65
2015-04-24,12.65
2015-04-27,12.66
2015-04-28,12.67
2015-04-29,12.67
2015-04-30,13.15
2015-05-04,13.15
2015-05-05,13.15
2015-05-06,13.15
2015-05-07,13.15
2015-05-08,13.15
2015-05-11,13.15
2015-05-12,13.15
2015-05-13,13.15
2015-05-14,13.15
2015-05-15,13.15
2015-05-18,13.15
2015-05-19,13.15
2015-05-20,13.15
2015-05-21,13.15
2015-05-22,13.15
2015-05-25,13.15
2015-05-26,13.15
2015-05-27,13.15
2015-05-28,13.15
2015-05-29,13.15
2015-06-01,13.15
2015-06-02,13.15
2015-06-03,13.15
2015-06-05,13.65
2015-06-08,13.65
2015-06-09,13.65
2015-06-10,13.65
2015-06-11,13.65
2015-06-12,13.65
2015-06-15,13.65
2015-06-16,13.65
2015-06-17,13.65
2015-06-18,13.65
2015-06-19,13.65
2015-06-22,13.65
2015-06-23,13.65
2015-06-24,13.65
2015-06-25,13.65
2015-06-26,13.65
2015-06-29,13.65
2015-06-30,13.65
2015-07-01,13.65
2015-07-02,13.65
2015-07-03,13.65
2015-07-06,13.65
2015-07-07,13.65
2015-07-08,13.65
2015-07-09,13.65
2015-07-10,13.65
2015-07-13,13.65
2015-07-14,13.65
2015-07-15,13.65
2015-07-16,13.65
2015-07-17,13.65
2015-07-20,13.65
2015-07-21,13.65
2015-07-22,13.65
2015-07-23,13.65
2015-07-24,13.65
2015-07-27,13.65
2015-07-28,13.65
2015-07-29,13.65
2015-07-30,14.15
2015-07-31,14.15
2015-08-03,14.15
2015-08-04,14.15
2015-08-05,14.15
2015-08-06,14.15
2015-08-07,14.15
2015-08-10,14.15
2015-08-11,14.15
2015-08-12,14.15
2015-08-13,14.15
2015-08-14,14.15
2015-08-17,14.15
2015-08-18,14.15
2015-08-19,14.15
2015-08-20,14.15
2015-08-21,14.15
2015-08-24,14.15
2015-08-25,14.15
2015-08-26,14.15
2015-08-27,14.15
2015-08-28,14.15
2015-08-31,14.15
2015-09-01,14.15
2015-09-02,14.15
2015-09-03,14.15
2015-09-04,14.15
2015-09-08,14.15
2015-09-09,14.15
2015-09-10,14.15
2015-09-11,14.15
2015-09-14,14.15
2015-09-15,14.15
2015-09-16,14.15
2015-09-17,14.15
2015-09-18,14.15
2015-09-21,14.15
2015-09-22,14.15
2015-09-23,14.15
2015-09-24,14.15
2015-09-25,14.15
2015-09-28,14.15
