date,indicador,valor
2000-12-01,Depósitos de poupança,111936098
2001-01-01,Depósitos de poupança,112272264
2001-02-01,Depósitos de poupança,112831871
2001-03-01,Depósitos de poupança,112398663
2001-04-01,Depósitos de poupança,112749025
2001-05-01,Depósitos de poupança,113891734
2001-06-01,Depósitos de poupança,114874366
2001-07-01,Depósitos de poupança,115508724
2001-08-01,Depósitos de poupança,116060597
2001-09-01,Depósitos de poupança,116737768
2001-10-01,Depósitos de poupança,116399422
2001-11-01,Depósitos de poupança,117676131
2001-12-01,Depósitos de poupança,120030423
2002-01-01,Depósitos de poupança,120034058
2002-02-01,Depósitos de poupança,120495519
2002-03-01,Depósitos de poupança,120786602
2002-04-01,Depósitos de poupança,120419316
2002-05-01,Depósitos de poupança,120908896
2002-06-01,Depósitos de poupança,126974870
2002-07-01,Depósitos de poupança,131996166
2002-08-01,Depósitos de poupança,136876680
2002-09-01,Depósitos de poupança,138721221
2002-10-01,Depósitos de poupança,139529472
2002-11-01,Depósitos de poupança,140309022
2002-12-01,Depósitos de poupança,140895698
2003-01-01,Depósitos de poupança,141282812
2003-02-01,Depósitos de poupança,140814916
2003-03-01,Depósitos de poupança,139704831
2003-04-01,Depósitos de poupança,138719211
2003-05-01,Depósitos de poupança,138432053
2003-06-01,Depósitos de poupança,138247439
2003-07-01,Depósitos de poupança,138812245
2003-08-01,Depósitos de poupança,139451139
2003-09-01,Depósitos de poupança,139195378
2003-10-01,Depósitos de poupança,139129359
2003-11-01,Depósitos de poupança,141200603
2003-12-01,Depósitos de poupança,144118433
2004-01-01,Depósitos de poupança,144683599
2004-02-01,Depósitos de poupança,144902042
2004-03-01,Depósitos de poupança,144291743
2004-04-01,Depósitos de poupança,144734915
2004-05-01,Depósitos de poupança,147287542
2004-06-01,Depósitos de poupança,149287474
2004-07-01,Depósitos de poupança,151502618
2004-08-01,Depósitos de poupança,152155177
2004-09-01,Depósitos de poupança,152920896
2004-10-01,Depósitos de poupança,153680114
2004-11-01,Depósitos de poupança,155244307
2004-12-01,Depósitos de poupança,159588786
2005-01-01,Depósitos de poupança,160218688
2005-02-01,Depósitos de poupança,160232291
2005-03-01,Depósitos de poupança,159708511
2005-04-01,Depósitos de poupança,159438236
2005-05-01,Depósitos de poupança,158834889
2005-06-01,Depósitos de poupança,159920729
2005-07-01,Depósitos de poupança,161792497
2005-08-01,Depósitos de poupança,161674957
2005-09-01,Depósitos de poupança,162195289
2005-10-01,Depósitos de poupança,162628363
2005-11-01,Depósitos de poupança,164240579
2005-12-01,Depósitos de poupança,169322667
2006-01-01,Depósitos de poupança,168740218
2006-02-01,Depósitos de poupança,169964485
2006-03-01,Depósitos de poupança,167242327
2006-04-01,Depósitos de poupança,166661120
2006-05-01,Depósitos de poupança,166049303
2006-06-01,Depósitos de poupança,167620322
2006-07-01,Depósitos de poupança,170109595
2006-08-01,Depósitos de poupança,171003430
2006-09-01,Depósitos de poupança,174233250
2006-10-01,Depósitos de poupança,176209350
2006-11-01,Depósitos de poupança,180118515
2006-12-01,Depósitos de poupança,187864030
2007-01-01,Depósitos de poupança,189734962
2007-02-01,Depósitos de poupança,192044825
2007-03-01,Depósitos de poupança,194873228
2007-04-01,Depósitos de poupança,197639653
2007-05-01,Depósitos de poupança,200246408
2007-06-01,Depósitos de poupança,203955119
2007-07-01,Depósitos de poupança,208214262
2007-08-01,Depósitos de poupança,212971473
2007-09-01,Depósitos de poupança,218432219
2007-10-01,Depósitos de poupança,221168739
2007-11-01,Depósitos de poupança,225354951
2007-12-01,Depósitos de poupança,234671897
2008-01-01,Depósitos de poupança,237490432
2008-02-01,Depósitos de poupança,240438780
2008-03-01,Depósitos de poupança,242582015
2008-04-01,Depósitos de poupança,242699018
2008-05-01,Depósitos de poupança,245170731
2008-06-01,Depósitos de poupança,248087169
2008-07-01,Depósitos de poupança,251930707
2008-08-01,Depósitos de poupança,255225913
2008-09-01,Depósitos de poupança,258397675
2008-10-01,Depósitos de poupança,259940515
2008-11-01,Depósitos de poupança,264128859
2008-12-01,Depósitos de poupança,271156743
2009-01-01,Depósitos de poupança,272499566
2009-02-01,Depósitos de poupança,274852749
2009-03-01,Depósitos de poupança,275496475
2009-04-01,Depósitos de poupança,276043847
2009-05-01,Depósitos de poupança,279463482
2009-06-01,Depósitos de poupança,283038102
2009-07-01,Depósitos de poupança,291041246
2009-08-01,Depósitos de poupança,295603406
2009-09-01,Depósitos de poupança,300498349
2009-10-01,Depósitos de poupança,302983247
2009-11-01,Depósitos de poupança,309223991
2009-12-01,Depósitos de poupança,319631931
2010-01-01,Depósitos de poupança,323908655
2010-02-01,Depósitos de poupança,326604361
2010-03-01,Depósitos de poupança,328636026
2010-04-01,Depósitos de poupança,331852076
2010-05-01,Depósitos de poupança,335901450
2010-06-01,Depósitos de poupança,341889866
2010-07-01,Depósitos de poupança,350691950
2010-08-01,Depósitos de poupança,354495995
2010-09-01,Depósitos de poupança,361242172
2010-10-01,Depósitos de poupança,365719671
2010-11-01,Depósitos de poupança,371209621
2010-12-01,Depósitos de poupança,379604273
2011-01-01,Depósitos de poupança,382043990
2011-02-01,Depósitos de poupança,383334105
2011-03-01,Depósitos de poupança,385733263
2011-04-01,Depósitos de poupança,386122941
2011-05-01,Depósitos de poupança,387046563
2011-06-01,Depósitos de poupança,389558700
2011-07-01,Depósitos de poupança,398005681
2011-08-01,Depósitos de poupança,402719240
2011-09-01,Depósitos de poupança,409310509
2011-10-01,Depósitos de poupança,412717601
2011-11-01,Depósitos de poupança,414983459
2011-12-01,Depósitos de poupança,420872648
2012-01-01,Depósitos de poupança,423261828
2012-02-01,Depósitos de poupança,425054072
2012-03-01,Depósitos de poupança,429860852
2012-04-01,Depósitos de poupança,434077045
2012-05-01,Depósitos de poupança,442527440
2012-06-01,Depósitos de poupança,449801588
2012-07-01,Depósitos de poupança,460241954
2012-08-01,Depósitos de poupança,465932010
2012-09-01,Depósitos de poupança,474052528
2012-10-01,Depósitos de poupança,479470968
2012-11-01,Depósitos de poupança,485716890
2012-12-01,Depósitos de poupança,497139074
2013-01-01,Depósitos de poupança,501669856
2013-02-01,Depósitos de poupança,506417662
2013-03-01,Depósitos de poupança,514654970
2013-04-01,Depósitos de poupança,519548894
2013-05-01,Depósitos de poupança,527860458
2013-06-01,Depósitos de poupança,539315239
2013-07-01,Depósitos de poupança,551158753
2013-08-01,Depósitos de poupança,558449217
2013-09-01,Depósitos de poupança,567882037
2013-10-01,Depósitos de poupança,575369015
2013-11-01,Depósitos de poupança,584781093
2013-12-01,Depósitos de poupança,599825987
2014-01-01,Depósitos de poupança,604824604
2014-02-01,Depósitos de poupança,609877474
2014-03-01,Depósitos de poupança,614875533
2014-04-01,Depósitos de poupança,616830710
2014-05-01,Depósitos de poupança,622339689
2014-06-01,Depósitos de poupança,628926415
2014-07-01,Depósitos de poupança,636446769
2014-08-01,Depósitos de poupança,640564030
2014-09-01,Depósitos de poupança,645474104
2014-10-01,Depósitos de poupança,649650206
2014-11-01,Depósitos de poupança,655806257
2014-12-01,Depósitos de poupança,664847301
2015-01-01,Depósitos de poupança,663517447
2015-02-01,Depósitos de poupança,660210261
2015-03-01,Depósitos de poupança,652549189
2015-04-01,Depósitos de poupança,650444733
2015-05-01,Depósitos de poupança,651079300
2015-06-01,Depósitos de poupança,648879274
2015-07-01,Depósitos de poupança,650714091
2015-08-01,Depósitos de poupança,647539584
2015-09-01,Depósitos de poupança,646378452
2015-10-01,Depósitos de poupança,647197563
2015-11-01,Depósitos de poupança,649996769
2015-12-01,Depósitos de poupança,659005512
2016-01-01,Depósitos de poupança,650996716
2016-02-01,Depósitos de poupança,648289784
2016-03-01,Depósitos de poupança,647003070
2016-04-01,Depósitos de poupança,642773092
2016-05-01,Depósitos de poupança,640246589
2016-06-01,Depósitos de poupança,640680041
2016-07-01,Depósitos de poupança,643807200
2016-08-01,Depósitos de poupança,643658871
2016-09-01,Depósitos de poupança,645433350
2016-10-01,Depósitos de poupança,646800713
2016-11-01,Depósitos de poupança,652682548
2016-12-01,Depósitos de poupança,669286299
2017-01-01,Depósitos de poupança,662201480
2017-02-01,Depósitos de poupança,664105901
2017-03-01,Depósitos de poupança,662919497
2017-04-01,Depósitos de poupança,665181328
2017-05-01,Depósitos de poupança,668998341
2017-06-01,Depósitos de poupança,678744382
2017-07-01,Depósitos de poupança,684707833
2017-08-01,Depósitos de poupança,690409721
2017-09-01,Depósitos de poupança,697406903
2017-10-01,Depósitos de poupança,698581334
2017-11-01,Depósitos de poupança,705588126
2017-12-01,Depósitos de poupança,727981354
2018-01-01,Depósitos de poupança,725734249
2018-02-01,Depósitos de poupança,727848592
2018-03-01,Depósitos de poupança,734825268
2018-04-01,Depósitos de poupança,738795110
2018-05-01,Depósitos de poupança,744039511
2018-06-01,Depósitos de poupança,752524350
2018-07-01,Depósitos de poupança,759125383
2018-08-01,Depósitos de poupança,767973329
2001-12-01,Títulos privados,118950560
2002-01-01,Títulos privados,120947604
2002-02-01,Títulos privados,121976002
2002-03-01,Títulos privados,131342708
2002-04-01,Títulos privados,128758823
2002-05-01,Títulos privados,131585288
2002-06-01,Títulos privados,136487220
2002-07-01,Títulos privados,139746108
2002-08-01,Títulos privados,147873696
2002-09-01,Títulos privados,149801795
2002-10-01,Títulos privados,154841508
2002-11-01,Títulos privados,154307317
2002-12-01,Títulos privados,149111845
2003-01-01,Títulos privados,154976493
2003-02-01,Títulos privados,159558205
2003-03-01,Títulos privados,158615042
2003-04-01,Títulos privados,159337843
2003-05-01,Títulos privados,163826874
2003-06-01,Títulos privados,159624272
2003-07-01,Títulos privados,162951566
2003-08-01,Títulos privados,164200863
2003-09-01,Títulos privados,164503343
2003-10-01,Títulos privados,162436364
2003-11-01,Títulos privados,165387357
2003-12-01,Títulos privados,159363241
2004-01-01,Títulos privados,162466642
2004-02-01,Títulos privados,163824670
2004-03-01,Títulos privados,167954969
2004-04-01,Títulos privados,168538652
2004-05-01,Títulos privados,179350958
2004-06-01,Títulos privados,184398514
2004-07-01,Títulos privados,186964437
2004-08-01,Títulos privados,192226358
2004-09-01,Títulos privados,194035275
2004-10-01,Títulos privados,199339577
2004-11-01,Títulos privados,201985569
2004-12-01,Títulos privados,205794208
2005-01-01,Títulos privados,209522040
2005-02-01,Títulos privados,213846670
2005-03-01,Títulos privados,224982288
2005-04-01,Títulos privados,228575881
2005-05-01,Títulos privados,229496167
2005-06-01,Títulos privados,234929809
2005-07-01,Títulos privados,238592203
2005-08-01,Títulos privados,246942793
2005-09-01,Títulos privados,251704471
2005-10-01,Títulos privados,253886536
2005-11-01,Títulos privados,255439322
2005-12-01,Títulos privados,264628612
2006-01-01,Títulos privados,265252898
2006-02-01,Títulos privados,270559919
2006-03-01,Títulos privados,279547142
2006-04-01,Títulos privados,282224403
2006-05-01,Títulos privados,293691512
2006-06-01,Títulos privados,297271194
2006-07-01,Títulos privados,297780510
2006-08-01,Títulos privados,296332198
2006-09-01,Títulos privados,290625266
2006-10-01,Títulos privados,296480406
2006-11-01,Títulos privados,300191019
2006-12-01,Títulos privados,292673651
2007-01-01,Títulos privados,293637245
2007-02-01,Títulos privados,294203380
2007-03-01,Títulos privados,292843707
2007-04-01,Títulos privados,295691042
2007-05-01,Títulos privados,298836961
2007-06-01,Títulos privados,302113938
2007-07-01,Títulos privados,301258629
2007-08-01,Títulos privados,308915980
2007-09-01,Títulos privados,312773181
2007-10-01,Títulos privados,317328898
2007-11-01,Títulos privados,316256145
2007-12-01,Títulos privados,309818791
2008-01-01,Títulos privados,323962148
2008-02-01,Títulos privados,330435931
2008-03-01,Títulos privados,349804704
2008-04-01,Títulos privados,381734303
2008-05-01,Títulos privados,413629088
2008-06-01,Títulos privados,432267784
2008-07-01,Títulos privados,477177780
2008-08-01,Títulos privados,517796164
2008-09-01,Títulos privados,545378734
2008-10-01,Títulos privados,573951258
2008-11-01,Títulos privados,582369748
2008-12-01,Títulos privados,588461524
2009-01-01,Títulos privados,595862866
2009-02-01,Títulos privados,601185517
2009-03-01,Títulos privados,602049655
2009-04-01,Títulos privados,603362233
2009-05-01,Títulos privados,612046283
2009-06-01,Títulos privados,622764113
2009-07-01,Títulos privados,622114573
2009-08-01,Títulos privados,619342640
2009-09-01,Títulos privados,625010938
2009-10-01,Títulos privados,618170486
2009-11-01,Títulos privados,616062557
2009-12-01,Títulos privados,611520093
2010-01-01,Títulos privados,609095819
2010-02-01,Títulos privados,612124447
2010-03-01,Títulos privados,620537488
2010-04-01,Títulos privados,613856608
2010-05-01,Títulos privados,620970835
2010-06-01,Títulos privados,631694252
2010-07-01,Títulos privados,632552678
2010-08-01,Títulos privados,645994742
2010-09-01,Títulos privados,664680415
2010-10-01,Títulos privados,671631353
2010-11-01,Títulos privados,688640478
2010-12-01,Títulos privados,720568121
2011-01-01,Títulos privados,728217725
2011-02-01,Títulos privados,749487475
2011-03-01,Títulos privados,777746758
2011-04-01,Títulos privados,788727598
2011-05-01,Títulos privados,811840361
2011-06-01,Títulos privados,833786482
2011-07-01,Títulos privados,847374286
2011-08-01,Títulos privados,872902461
2011-09-01,Títulos privados,892588677
2011-10-01,Títulos privados,898718897
2011-11-01,Títulos privados,918859435
2011-12-01,Títulos privados,936860177
2012-01-01,Títulos privados,934420143
2012-02-01,Títulos privados,942198418
2012-03-01,Títulos privados,953072785
2012-04-01,Títulos privados,943049014
2012-05-01,Títulos privados,958451623
2012-06-01,Títulos privados,968452487
2012-07-01,Títulos privados,967314006
2012-08-01,Títulos privados,975940980
2012-09-01,Títulos privados,980023473
2012-10-01,Títulos privados,981369126
2012-11-01,Títulos privados,976721648
2012-12-01,Títulos privados,962266786
2013-01-01,Títulos privados,953022131
2013-02-01,Títulos privados,947936897
2013-03-01,Títulos privados,966865683
2013-04-01,Títulos privados,964812561
2013-05-01,Títulos privados,978274450
2013-06-01,Títulos privados,997651311
2013-07-01,Títulos privados,998419015
2013-08-01,Títulos privados,1008075656
2013-09-01,Títulos privados,1012626917
2013-10-01,Títulos privados,1019997392
2013-11-01,Títulos privados,1030254507
2013-12-01,Títulos privados,1030990676
2014-01-01,Títulos privados,1043027979
2014-02-01,Títulos privados,1053485170
2014-03-01,Títulos privados,1068859576
2014-04-01,Títulos privados,1081246034
2014-05-01,Títulos privados,1100440147
2014-06-01,Títulos privados,1114894236
2014-07-01,Títulos privados,1118768663
2014-08-01,Títulos privados,1128915890
2014-09-01,Títulos privados,1138648217
2014-10-01,Títulos privados,1146906850
2014-11-01,Títulos privados,1152736495
2014-12-01,Títulos privados,1158263129
2015-01-01,Títulos privados,1167382599
2015-02-01,Títulos privados,1177591430
2015-03-01,Títulos privados,1202626201
2015-04-01,Títulos privados,1208187877
2015-05-01,Títulos privados,1224115371
2015-06-01,Títulos privados,1233218831
2015-07-01,Títulos privados,1247617026
2015-08-01,Títulos privados,1254983817
2015-09-01,Títulos privados,1278429006
2015-10-01,Títulos privados,1293063812
2015-11-01,Títulos privados,1295673313
2015-12-01,Títulos privados,1327916993
2016-01-01,Títulos privados,1328146602
2016-02-01,Títulos privados,1333607720
2016-03-01,Títulos privados,1340726206
2016-04-01,Títulos privados,1339410656
2016-05-01,Títulos privados,1357722556
2016-06-01,Títulos privados,1371922130
2016-07-01,Títulos privados,1377608570
2016-08-01,Títulos privados,1391903048
2016-09-01,Títulos privados,1382900023
2016-10-01,Títulos privados,1386692726
2016-11-01,Títulos privados,1401847407
2016-12-01,Títulos privados,1413750903
2017-01-01,Títulos privados,1402073173
2017-02-01,Títulos privados,1403360097
2017-03-01,Títulos privados,1424812593
2017-04-01,Títulos privados,1435603993
2017-05-01,Títulos privados,1466500927
2017-06-01,Títulos privados,1484764613
2017-07-01,Títulos privados,1474259747
2017-08-01,Títulos privados,1492577046
2017-09-01,Títulos privados,1496759251
2017-10-01,Títulos privados,1484249932
2017-11-01,Títulos privados,1487886611
2017-12-01,Títulos privados,1469875382
2018-01-01,Títulos privados,1466644782
2018-02-01,Títulos privados,1478313273
2018-03-01,Títulos privados,1519999090
2018-04-01,Títulos privados,1512333244
2018-05-01,Títulos privados,1536886650
2018-06-01,Títulos privados,1489082928
2018-07-01,Títulos privados,1571675575
2018-08-01,Títulos privados,1585818035
1994-01-01,M2,NA
1994-02-01,M2,NA
1994-03-01,M2,NA
1994-04-01,M2,NA
1994-05-01,M2,NA
1994-06-01,M2,NA
1994-07-01,M2,NA
1994-08-01,M2,NA
1994-09-01,M2,NA
1994-10-01,M2,NA
1994-11-01,M2,NA
1994-12-01,M2,NA
1995-01-01,M2,NA
1995-02-01,M2,NA
1995-03-01,M2,NA
1995-04-01,M2,NA
1995-05-01,M2,NA
1995-06-01,M2,NA
1995-07-01,M2,NA
1995-08-01,M2,NA
1995-09-01,M2,NA
1995-10-01,M2,NA
1995-11-01,M2,NA
1995-12-01,M2,NA
1996-01-01,M2,NA
1996-02-01,M2,NA
1996-03-01,M2,NA
1996-04-01,M2,NA
1996-05-01,M2,NA
1996-06-01,M2,NA
1996-07-01,M2,NA
1996-08-01,M2,NA
1996-09-01,M2,NA
1996-10-01,M2,NA
1996-11-01,M2,NA
1996-12-01,M2,NA
1997-01-01,M2,NA
1997-02-01,M2,NA
1997-03-01,M2,NA
1997-04-01,M2,NA
1997-05-01,M2,NA
1997-06-01,M2,NA
1997-07-01,M2,NA
1997-08-01,M2,NA
1997-09-01,M2,NA
1997-10-01,M2,NA
1997-11-01,M2,NA
1997-12-01,M2,NA
1998-01-01,M2,NA
1998-02-01,M2,NA
1998-03-01,M2,NA
1998-04-01,M2,NA
1998-05-01,M2,NA
1998-06-01,M2,NA
1998-07-01,M2,NA
1998-08-01,M2,NA
1998-09-01,M2,NA
1998-10-01,M2,NA
1998-11-01,M2,NA
1998-12-01,M2,NA
1999-01-01,M2,NA
1999-02-01,M2,NA
1999-03-01,M2,NA
1999-04-01,M2,NA
1999-05-01,M2,NA
1999-06-01,M2,NA
1999-07-01,M2,NA
1999-08-01,M2,NA
1999-09-01,M2,NA
1999-10-01,M2,NA
1999-11-01,M2,NA
1999-12-01,M2,NA
2000-01-01,M2,NA
2000-02-01,M2,NA
2000-03-01,M2,NA
2000-04-01,M2,NA
2000-05-01,M2,NA
2000-06-01,M2,NA
2000-07-01,M2,NA
2000-08-01,M2,NA
2000-09-01,M2,NA
2000-10-01,M2,NA
2000-11-01,M2,NA
2000-12-01,M2,NA
2001-01-01,M2,NA
2001-02-01,M2,NA
2001-03-01,M2,NA
2001-04-01,M2,NA
2001-05-01,M2,NA
2001-06-01,M2,NA
2001-07-01,M2,NA
2001-08-01,M2,NA
2001-09-01,M2,NA
2001-10-01,M2,NA
2001-11-01,M2,NA
2001-12-01,M2,324300744
2002-01-01,M2,317273183
2002-02-01,M2,318151239
2002-03-01,M2,327125313
2002-04-01,M2,325806655
2002-05-01,M2,328168352
2002-06-01,M2,345210126
2002-07-01,M2,356786925
2002-08-01,M2,372657923
2002-09-01,M2,379257449
2002-10-01,M2,385844150
2002-11-01,M2,389214301
2002-12-01,M2,400341786
2003-01-01,M2,391237088
2003-02-01,M2,393976058
2003-03-01,M2,388142457
2003-04-01,M2,385467653
2003-05-01,M2,388490690
2003-06-01,M2,386338027
2003-07-01,M2,388813938
2003-08-01,M2,390970738
2003-09-01,M2,392149375
2003-10-01,M2,390099002
2003-11-01,M2,401818084
2003-12-01,M2,416247543
2004-01-01,M2,408357097
2004-02-01,M2,411584365
2004-03-01,M2,413528931
2004-04-01,M2,415095168
2004-05-01,M2,429712981
2004-06-01,M2,437868637
2004-07-01,M2,443323859
2004-08-01,M2,451798704
2004-09-01,M2,458676647
2004-10-01,M2,464622126
2004-11-01,M2,472370296
2004-12-01,M2,495042691
2005-01-01,M2,490235409
2005-02-01,M2,493606417
2005-03-01,M2,503251673
2005-04-01,M2,503512158
2005-05-01,M2,505887925
2005-06-01,M2,513644026
2005-07-01,M2,518947452
2005-08-01,M2,527379554
2005-09-01,M2,537869645
2005-10-01,M2,538102576
2005-11-01,M2,548097119
2005-12-01,M2,580696410
2006-01-01,M2,565857853
2006-02-01,M2,573618535
2006-03-01,M2,577567486
2006-04-01,M2,578426578
2006-05-01,M2,592703839
2006-06-01,M2,599137480
2006-07-01,M2,603661585
2006-08-01,M2,605988723
2006-09-01,M2,610457741
2006-10-01,M2,620241096
2006-11-01,M2,634750381
2006-12-01,M2,657427293
2007-01-01,M2,641559137
2007-02-01,M2,642580488
2007-03-01,M2,646115709
2007-04-01,M2,652641668
2007-05-01,M2,659908686
2007-06-01,M2,673213592
2007-07-01,M2,679342235
2007-08-01,M2,695368107
2007-09-01,M2,709585174
2007-10-01,M2,720078486
2007-11-01,M2,732920543
2007-12-01,M2,779565807
2008-01-01,M2,755191254
2008-02-01,M2,758572363
2008-03-01,M2,780089115
2008-04-01,M2,815392374
2008-05-01,M2,846322011
2008-06-01,M2,870906826
2008-07-01,M2,919095072
2008-08-01,M2,964017755
2008-09-01,M2,1003158652
2008-10-01,M2,1027541803
2008-11-01,M2,1048357196
2008-12-01,M2,1086785083
2009-01-01,M2,1068177739
2009-02-01,M2,1074117820
2009-03-01,M2,1073712242
2009-04-01,M2,1077756632
2009-05-01,M2,1091164504
2009-06-01,M2,1112294167
2009-07-01,M2,1115662312
2009-08-01,M2,1121786452
2009-09-01,M2,1139974843
2009-10-01,M2,1135682421
2009-11-01,M2,1150559910
2009-12-01,M2,1185866143
2010-01-01,M2,1164959304
2010-02-01,M2,1168268490
2010-03-01,M2,1183495173
2010-04-01,M2,1179396787
2010-05-01,M2,1193103293
2010-06-01,M2,1213647686
2010-07-01,M2,1224429731
2010-08-01,M2,1248586797
2010-09-01,M2,1280552635
2010-10-01,M2,1292953330
2010-11-01,M2,1324903932
2010-12-01,M2,1387911551
2011-01-01,M2,1373573507
2011-02-01,M2,1393166332
2011-03-01,M2,1421898024
2011-04-01,M2,1429732032
2011-05-01,M2,1455032495
2011-06-01,M2,1483845139
2011-07-01,M2,1504654844
2011-08-01,M2,1530671978
2011-09-01,M2,1564422897
2011-10-01,M2,1571741588
2011-11-01,M2,1602533597
2011-12-01,M2,1649901271
2012-01-01,M2,1624306909
2012-02-01,M2,1630953144
2012-03-01,M2,1648106102
2012-04-01,M2,1643620310
2012-05-01,M2,1668158595
2012-06-01,M2,1691859070
2012-07-01,M2,1701379607
2012-08-01,M2,1717369610
2012-09-01,M2,1737700016
2012-10-01,M2,1742734111
2012-11-01,M2,1759318172
2012-12-01,M2,1792891488
2013-01-01,M2,1750647756
2013-02-01,M2,1749820224
2013-03-01,M2,1784054636
2013-04-01,M2,1781381964
2013-05-01,M2,1808987072
2013-06-01,M2,1847726382
2013-07-01,M2,1854519202
2013-08-01,M2,1874736680
2013-09-01,M2,1892308996
2013-10-01,M2,1903729843
2013-11-01,M2,1940434536
2013-12-01,M2,1985467611
2014-01-01,M2,1971127279
2014-02-01,M2,1989751973
2014-03-01,M2,2004771520
2014-04-01,M2,2018409621
2014-05-01,M2,2037576287
2014-06-01,M2,2061091340
2014-07-01,M2,2068935938
2014-08-01,M2,2087372837
2014-09-01,M2,2110060143
2014-10-01,M2,2121339527
2014-11-01,M2,2146852154
2014-12-01,M2,2186471965
2015-01-01,M2,2164354124
2015-02-01,M2,2168510301
2015-03-01,M2,2183104350
2015-04-01,M2,2178077343
2015-05-01,M2,2193636407
2015-06-01,M2,2200717397
2015-07-01,M2,2210374249
2015-08-01,M2,2212621e3
2015-09-01,M2,2233749004
2015-10-01,M2,2252120829
2015-11-01,M2,2269537065
2015-12-01,M2,2334143094
2016-01-01,M2,2300666103
2016-02-01,M2,2301159340
2016-03-01,M2,2301406917
2016-04-01,M2,2298824612
2016-05-01,M2,2312333789
2016-06-01,M2,2328060305
2016-07-01,M2,2335393825
2016-08-01,M2,2348937566
2016-09-01,M2,2351620449
2016-10-01,M2,2356477212
2016-11-01,M2,2387236146
2016-12-01,M2,2446065748
2017-01-01,M2,2390710458
2017-02-01,M2,2401311628
2017-03-01,M2,2413002766
2017-04-01,M2,2428356121
2017-05-01,M2,2462036268
2017-06-01,M2,2497091464
2017-07-01,M2,2492501008
2017-08-01,M2,2513003631
2017-09-01,M2,2529390340
2017-10-01,M2,2516956654
2017-11-01,M2,2542372506
2017-12-01,M2,2581696299
2018-01-01,M2,2540195151
2018-02-01,M2,2555764990
2018-03-01,M2,2610244305
2018-04-01,M2,2610320393
2018-05-01,M2,2639056258
2018-06-01,M2,2598897063
2018-07-01,M2,2686259076
2018-08-01,M2,2714884277
2001-12-01,Quotas dos fundos de renda fixa,285329432
2002-01-01,Quotas dos fundos de renda fixa,295976787
2002-02-01,Quotas dos fundos de renda fixa,299409788
2002-03-01,Quotas dos fundos de renda fixa,299076408
2002-04-01,Quotas dos fundos de renda fixa,303479187
2002-05-01,Quotas dos fundos de renda fixa,302490439
2002-06-01,Quotas dos fundos de renda fixa,285348226
2002-07-01,Quotas dos fundos de renda fixa,276541353
2002-08-01,Quotas dos fundos de renda fixa,267922361
2002-09-01,Quotas dos fundos de renda fixa,272008843
2002-10-01,Quotas dos fundos de renda fixa,272107101
2002-11-01,Quotas dos fundos de renda fixa,276764925
2002-12-01,Quotas dos fundos de renda fixa,279560334
2003-01-01,Quotas dos fundos de renda fixa,293543782
2003-02-01,Quotas dos fundos de renda fixa,300440373
2003-03-01,Quotas dos fundos de renda fixa,310324598
2003-04-01,Quotas dos fundos de renda fixa,315259861
2003-05-01,Quotas dos fundos de renda fixa,320747633
2003-06-01,Quotas dos fundos de renda fixa,332069582
2003-07-01,Quotas dos fundos de renda fixa,344466583
2003-08-01,Quotas dos fundos de renda fixa,357282683
2003-09-01,Quotas dos fundos de renda fixa,368588122
2003-10-01,Quotas dos fundos de renda fixa,381604296
2003-11-01,Quotas dos fundos de renda fixa,392545757
2003-12-01,Quotas dos fundos de renda fixa,408096448
2004-01-01,Quotas dos fundos de renda fixa,425436766
2004-02-01,Quotas dos fundos de renda fixa,430627617
2004-03-01,Quotas dos fundos de renda fixa,438609422
2004-04-01,Quotas dos fundos de renda fixa,442521718
2004-05-01,Quotas dos fundos de renda fixa,459936414
2004-06-01,Quotas dos fundos de renda fixa,459626403
2004-07-01,Quotas dos fundos de renda fixa,465518306
2004-08-01,Quotas dos fundos de renda fixa,468200938
2004-09-01,Quotas dos fundos de renda fixa,472250949
2004-10-01,Quotas dos fundos de renda fixa,476255309
2004-11-01,Quotas dos fundos de renda fixa,480475164
2004-12-01,Quotas dos fundos de renda fixa,475197136
2005-01-01,Quotas dos fundos de renda fixa,483504674
2005-02-01,Quotas dos fundos de renda fixa,492333703
2005-03-01,Quotas dos fundos de renda fixa,503181123
2005-04-01,Quotas dos fundos de renda fixa,507005031
2005-05-01,Quotas dos fundos de renda fixa,508556372
2005-06-01,Quotas dos fundos de renda fixa,511263033
2005-07-01,Quotas dos fundos de renda fixa,523669654
2005-08-01,Quotas dos fundos de renda fixa,532728716
2005-09-01,Quotas dos fundos de renda fixa,544812328
2005-10-01,Quotas dos fundos de renda fixa,549116171
2005-11-01,Quotas dos fundos de renda fixa,562134835
2005-12-01,Quotas dos fundos de renda fixa,560858439
2006-01-01,Quotas dos fundos de renda fixa,590841116
2006-02-01,Quotas dos fundos de renda fixa,604313618
2006-03-01,Quotas dos fundos de renda fixa,613023323
2006-04-01,Quotas dos fundos de renda fixa,619180548
2006-05-01,Quotas dos fundos de renda fixa,621918508
2006-06-01,Quotas dos fundos de renda fixa,622796496
2006-07-01,Quotas dos fundos de renda fixa,628810965
2006-08-01,Quotas dos fundos de renda fixa,640415458
2006-09-01,Quotas dos fundos de renda fixa,655326670
2006-10-01,Quotas dos fundos de renda fixa,658525119
2006-11-01,Quotas dos fundos de renda fixa,672115171
2006-12-01,Quotas dos fundos de renda fixa,676407970
