date,indicador,valor
2000-05-01,Tít. púb. fed. - BC,-1083327
2000-06-01,Tít. púb. fed. - BC,-764921
2000-07-01,Tít. púb. fed. - BC,-1115560
2000-08-01,Tít. púb. fed. - BC,960917
2000-09-01,Tít. púb. fed. - BC,379891
2000-10-01,Tít. púb. fed. - BC,-908431
2000-11-01,Tít. púb. fed. - BC,-2642169
2000-12-01,Tít. púb. fed. - BC,-808026
2001-01-01,Tít. púb. fed. - BC,-2912972
2001-02-01,Tít. púb. fed. - BC,-1926750
2001-03-01,Tít. púb. fed. - BC,-2097885
2001-04-01,Tít. púb. fed. - BC,-2893576
2001-05-01,Tít. púb. fed. - BC,-4077977
2001-06-01,Tít. púb. fed. - BC,-5570042
2001-07-01,Tít. púb. fed. - BC,-2190302
2001-08-01,Tít. púb. fed. - BC,-139004
2001-09-01,Tít. púb. fed. - BC,-565482
2001-10-01,Tít. púb. fed. - BC,6690753
2001-11-01,Tít. púb. fed. - BC,8365828
2001-12-01,Tít. púb. fed. - BC,-603309
2002-01-01,Tít. púb. fed. - BC,4978058
2002-02-01,Tít. púb. fed. - BC,3204965
2002-03-01,Tít. púb. fed. - BC,3151049
2002-04-01,Tít. púb. fed. - BC,9873e3
2002-05-01,Tít. púb. fed. - BC,7673468
2002-06-01,Tít. púb. fed. - BC,7071666
2002-07-01,Tít. púb. fed. - BC,31220855
2002-08-01,Tít. púb. fed. - BC,-14648419
2002-09-01,Tít. púb. fed. - BC,32039134
2002-10-01,Tít. púb. fed. - BC,3427511
2002-11-01,Tít. púb. fed. - BC,9186762
2002-12-01,Tít. púb. fed. - BC,7817686
2003-01-01,Tít. púb. fed. - BC,4816564
2003-02-01,Tít. púb. fed. - BC,4202441
2003-03-01,Tít. púb. fed. - BC,3877537
2003-04-01,Tít. púb. fed. - BC,4022160
2003-05-01,Tít. púb. fed. - BC,3267161
2003-06-01,Tít. púb. fed. - BC,2713201
2003-07-01,Tít. púb. fed. - BC,2522064
2003-08-01,Tít. púb. fed. - BC,2318546
2003-09-01,Tít. púb. fed. - BC,392277
2003-10-01,Tít. púb. fed. - BC,581588
2003-11-01,Tít. púb. fed. - BC,1091275
2003-12-01,Tít. púb. fed. - BC,1849005
2004-01-01,Tít. púb. fed. - BC,60116
2004-02-01,Tít. púb. fed. - BC,210527
2004-03-01,Tít. púb. fed. - BC,3209222
2004-04-01,Tít. púb. fed. - BC,2780723
2004-05-01,Tít. púb. fed. - BC,1767990
2004-06-01,Tít. púb. fed. - BC,1781828
2004-07-01,Tít. púb. fed. - BC,1198828
2004-08-01,Tít. púb. fed. - BC,4024441
2004-09-01,Tít. púb. fed. - BC,2060833
2004-10-01,Tít. púb. fed. - BC,1307775
2004-11-01,Tít. púb. fed. - BC,768077
2004-12-01,Tít. púb. fed. - BC,-198791
2005-01-01,Tít. púb. fed. - BC,57697
2005-02-01,Tít. púb. fed. - BC,-135844
2005-03-01,Tít. púb. fed. - BC,17730
2005-04-01,Tít. púb. fed. - BC,670334
2005-05-01,Tít. púb. fed. - BC,48594
2005-06-01,Tít. púb. fed. - BC,38864
2005-07-01,Tít. púb. fed. - BC,280575
2005-08-01,Tít. púb. fed. - BC,-67864
2005-09-01,Tít. púb. fed. - BC,-9158
2005-10-01,Tít. púb. fed. - BC,1854131
2005-11-01,Tít. púb. fed. - BC,3377277
2005-12-01,Tít. púb. fed. - BC,-37422
2006-01-01,Tít. púb. fed. - BC,-20204
2006-02-01,Tít. púb. fed. - BC,44930
2006-03-01,Tít. púb. fed. - BC,144
2006-04-01,Tít. púb. fed. - BC,233774
2006-05-01,Tít. púb. fed. - BC,59472
2006-06-01,Tít. púb. fed. - BC,-32063
2006-07-01,Tít. púb. fed. - BC,7372
2006-08-01,Tít. púb. fed. - BC,-7481
2006-09-01,Tít. púb. fed. - BC,-33
2006-10-01,Tít. púb. fed. - BC,3701057
2006-11-01,Tít. púb. fed. - BC,2800189
2006-12-01,Tít. púb. fed. - BC,0
2007-01-01,Tít. púb. fed. - BC,0
2007-02-01,Tít. púb. fed. - BC,0
2007-03-01,Tít. púb. fed. - BC,0
2007-04-01,Tít. púb. fed. - BC,0
2007-05-01,Tít. púb. fed. - BC,0
2007-06-01,Tít. púb. fed. - BC,0
2007-07-01,Tít. púb. fed. - BC,0
2007-08-01,Tít. púb. fed. - BC,0
2007-09-01,Tít. púb. fed. - BC,0
2007-10-01,Tít. púb. fed. - BC,0
2007-11-01,Tít. púb. fed. - BC,0
2007-12-01,Tít. púb. fed. - BC,0
2008-01-01,Tít. púb. fed. - BC,0
2008-02-01,Tít. púb. fed. - BC,0
2008-03-01,Tít. púb. fed. - BC,0
2008-04-01,Tít. púb. fed. - BC,0
2008-05-01,Tít. púb. fed. - BC,0
2008-06-01,Tít. púb. fed. - BC,0
2008-07-01,Tít. púb. fed. - BC,0
2008-08-01,Tít. púb. fed. - BC,0
2008-09-01,Tít. púb. fed. - BC,0
2008-10-01,Tít. púb. fed. - BC,0
2008-11-01,Tít. púb. fed. - BC,0
2008-12-01,Tít. púb. fed. - BC,0
2009-01-01,Tít. púb. fed. - BC,0
2009-02-01,Tít. púb. fed. - BC,0
2009-03-01,Tít. púb. fed. - BC,0
2009-04-01,Tít. púb. fed. - BC,0
2009-05-01,Tít. púb. fed. - BC,0
2009-06-01,Tít. púb. fed. - BC,0
2009-07-01,Tít. púb. fed. - BC,0
2009-08-01,Tít. púb. fed. - BC,0
2009-09-01,Tít. púb. fed. - BC,0
2009-10-01,Tít. púb. fed. - BC,0
2009-11-01,Tít. púb. fed. - BC,0
2009-12-01,Tít. púb. fed. - BC,0
2010-01-01,Tít. púb. fed. - BC,0
2010-02-01,Tít. púb. fed. - BC,0
2010-03-01,Tít. púb. fed. - BC,0
2010-04-01,Tít. púb. fed. - BC,0
2010-05-01,Tít. púb. fed. - BC,0
2010-06-01,Tít. púb. fed. - BC,0
2010-07-01,Tít. púb. fed. - BC,0
2010-08-01,Tít. púb. fed. - BC,0
2010-09-01,Tít. púb. fed. - BC,0
2010-10-01,Tít. púb. fed. - BC,0
2010-11-01,Tít. púb. fed. - BC,0
2010-12-01,Tít. púb. fed. - BC,0
2011-01-01,Tít. púb. fed. - BC,0
2011-02-01,Tít. púb. fed. - BC,0
2011-03-01,Tít. púb. fed. - BC,0
2011-04-01,Tít. púb. fed. - BC,0
2011-05-01,Tít. púb. fed. - BC,0
2011-06-01,Tít. púb. fed. - BC,0
2011-07-01,Tít. púb. fed. - BC,0
2011-08-01,Tít. púb. fed. - BC,0
2011-09-01,Tít. púb. fed. - BC,0
2011-10-01,Tít. púb. fed. - BC,0
2011-11-01,Tít. púb. fed. - BC,0
2011-12-01,Tít. púb. fed. - BC,0
2012-01-01,Tít. púb. fed. - BC,0
2012-02-01,Tít. púb. fed. - BC,0
2012-03-01,Tít. púb. fed. - BC,0
2012-04-01,Tít. púb. fed. - BC,0
2012-05-01,Tít. púb. fed. - BC,0
2012-06-01,Tít. púb. fed. - BC,0
2012-07-01,Tít. púb. fed. - BC,0
2012-08-01,Tít. púb. fed. - BC,0
2012-09-01,Tít. púb. fed. - BC,0
2012-10-01,Tít. púb. fed. - BC,0
2012-11-01,Tít. púb. fed. - BC,0
2012-12-01,Tít. púb. fed. - BC,0
2013-01-01,Tít. púb. fed. - BC,0
2013-02-01,Tít. púb. fed. - BC,0
2013-03-01,Tít. púb. fed. - BC,0
2013-04-01,Tít. púb. fed. - BC,0
2013-05-01,Tít. púb. fed. - BC,0
2013-06-01,Tít. púb. fed. - BC,0
2013-07-01,Tít. púb. fed. - BC,0
2013-08-01,Tít. púb. fed. - BC,0
2013-09-01,Tít. púb. fed. - BC,0
2013-10-01,Tít. púb. fed. - BC,0
2013-11-01,Tít. púb. fed. - BC,0
2013-12-01,Tít. púb. fed. - BC,0
2014-01-01,Tít. púb. fed. - BC,0
2014-02-01,Tít. púb. fed. - BC,0
2014-03-01,Tít. púb. fed. - BC,0
2014-04-01,Tít. púb. fed. - BC,0
2014-05-01,Tít. púb. fed. - BC,0
2014-06-01,Tít. púb. fed. - BC,0
2014-07-01,Tít. púb. fed. - BC,-4
2014-08-01,Tít. púb. fed. - BC,-3
2014-09-01,Tít. púb. fed. - BC,-2
2014-10-01,Tít. púb. fed. - BC,-1
2014-11-01,Tít. púb. fed. - BC,0
2014-12-01,Tít. púb. fed. - BC,0
2015-01-01,Tít. púb. fed. - BC,0
2015-02-01,Tít. púb. fed. - BC,0
2015-03-01,Tít. púb. fed. - BC,0
2015-04-01,Tít. púb. fed. - BC,0
2015-05-01,Tít. púb. fed. - BC,0
2015-06-01,Tít. púb. fed. - BC,0
2015-07-01,Tít. púb. fed. - BC,0
2015-08-01,Tít. púb. fed. - BC,0
2015-09-01,Tít. púb. fed. - BC,0
2015-10-01,Tít. púb. fed. - BC,0
2015-11-01,Tít. púb. fed. - BC,0
2015-12-01,Tít. púb. fed. - BC,0
2016-01-01,Tít. púb. fed. - BC,0
2016-02-01,Tít. púb. fed. - BC,0
2016-03-01,Tít. púb. fed. - BC,0
2016-04-01,Tít. púb. fed. - BC,0
2016-05-01,Tít. púb. fed. - BC,0
2016-06-01,Tít. púb. fed. - BC,0
2016-07-01,Tít. púb. fed. - BC,0
2016-08-01,Tít. púb. fed. - BC,0
2016-09-01,Tít. púb. fed. - BC,0
2016-10-01,Tít. púb. fed. - BC,0
2016-11-01,Tít. púb. fed. - BC,0
2016-12-01,Tít. púb. fed. - BC,0
2017-01-01,Tít. púb. fed. - BC,0
2017-02-01,Tít. púb. fed. - BC,0
2017-03-01,Tít. púb. fed. - BC,0
2017-04-01,Tít. púb. fed. - BC,0
2017-05-01,Tít. púb. fed. - BC,0
2017-06-01,Tít. púb. fed. - BC,0
2017-07-01,Tít. púb. fed. - BC,0
2017-08-01,Tít. púb. fed. - BC,0
2017-09-01,Tít. púb. fed. - BC,0
2017-10-01,Tít. púb. fed. - BC,0
2017-11-01,Tít. púb. fed. - BC,0
2017-12-01,Tít. púb. fed. - BC,0
2018-01-01,Tít. púb. fed. - BC,0
2018-02-01,Tít. púb. fed. - BC,0
2018-03-01,Tít. púb. fed. - BC,0
2018-04-01,Tít. púb. fed. - BC,0
2018-05-01,Tít. púb. fed. - BC,0
2018-06-01,Tít. púb. fed. - BC,0
2018-07-01,Tít. púb. fed. - BC,0
2018-08-01,Tít. púb. fed. - BC,1
2000-02-01,Redesconto,-7807
2000-03-01,Redesconto,-15945
2000-04-01,Redesconto,0
2000-05-01,Redesconto,-8134
2000-06-01,Redesconto,-16626
2000-07-01,Redesconto,0
2000-08-01,Redesconto,-8485
2000-09-01,Redesconto,-8599
2000-10-01,Redesconto,-37620
2000-11-01,Redesconto,-519562
2000-12-01,Redesconto,0
2001-01-01,Redesconto,0
2001-02-01,Redesconto,0
2001-03-01,Redesconto,0
2001-04-01,Redesconto,0
2001-05-01,Redesconto,0
2001-06-01,Redesconto,0
2001-07-01,Redesconto,0
2001-08-01,Redesconto,0
2001-09-01,Redesconto,0
2001-10-01,Redesconto,0
2001-11-01,Redesconto,0
2001-12-01,Redesconto,0
2002-01-01,Redesconto,0
2002-02-01,Redesconto,0
2002-03-01,Redesconto,0
2002-04-01,Redesconto,489333
2002-05-01,Redesconto,2207015
2002-06-01,Redesconto,-269493
2002-07-01,Redesconto,-2025339
2002-08-01,Redesconto,-786
2002-09-01,Redesconto,2990
2002-10-01,Redesconto,-3395
2002-11-01,Redesconto,982
2002-12-01,Redesconto,-932
2003-01-01,Redesconto,-167
2003-02-01,Redesconto,1596
2003-03-01,Redesconto,-2544
2003-04-01,Redesconto,-240
2003-05-01,Redesconto,-56
2003-06-01,Redesconto,42758
2003-07-01,Redesconto,-42962
2003-08-01,Redesconto,28532
2003-09-01,Redesconto,-29611
2003-10-01,Redesconto,-84
2003-11-01,Redesconto,8990
2003-12-01,Redesconto,-3965
2004-01-01,Redesconto,-5730
2004-02-01,Redesconto,66286
2004-03-01,Redesconto,-66360
2004-04-01,Redesconto,0
2004-05-01,Redesconto,5889
2004-06-01,Redesconto,-6022
2004-07-01,Redesconto,-15
2004-08-01,Redesconto,-521
2004-09-01,Redesconto,3658
2004-10-01,Redesconto,-2047
2004-11-01,Redesconto,-947
2004-12-01,Redesconto,-1331
2005-01-01,Redesconto,21787
2005-02-01,Redesconto,-23591
2005-03-01,Redesconto,-2
2005-04-01,Redesconto,-207
2005-05-01,Redesconto,-356
2005-06-01,Redesconto,-339
2005-07-01,Redesconto,-51
2005-08-01,Redesconto,-22
2005-09-01,Redesconto,-347
2005-10-01,Redesconto,-45
2005-11-01,Redesconto,-68
2005-12-01,Redesconto,-102
2006-01-01,Redesconto,-273
2006-02-01,Redesconto,-104
2006-03-01,Redesconto,34852
2006-04-01,Redesconto,-35026
2006-05-01,Redesconto,1882
2006-06-01,Redesconto,-2471
2006-07-01,Redesconto,1356
2006-08-01,Redesconto,-1371
2006-09-01,Redesconto,0
2006-10-01,Redesconto,-1
2006-11-01,Redesconto,-281
2006-12-01,Redesconto,-39
2007-01-01,Redesconto,-959
2007-02-01,Redesconto,-7
2007-03-01,Redesconto,-26
2007-04-01,Redesconto,92810
2007-05-01,Redesconto,-93260
2007-06-01,Redesconto,-2
2007-07-01,Redesconto,37205
2007-08-01,Redesconto,-38569
2007-09-01,Redesconto,0
2007-10-01,Redesconto,-136
2007-11-01,Redesconto,-23
2007-12-01,Redesconto,-50
2008-01-01,Redesconto,0
2008-02-01,Redesconto,-117
2008-03-01,Redesconto,805
2008-04-01,Redesconto,18064
2008-05-01,Redesconto,-19463
2008-06-01,Redesconto,-13
2008-07-01,Redesconto,-5
2008-08-01,Redesconto,-9
2008-09-01,Redesconto,28064
2008-10-01,Redesconto,-28327
2008-11-01,Redesconto,-65
2008-12-01,Redesconto,-7
2009-01-01,Redesconto,-95
2009-02-01,Redesconto,-72
2009-03-01,Redesconto,-47
2009-04-01,Redesconto,695
2009-05-01,Redesconto,-758
2009-06-01,Redesconto,22106
2009-07-01,Redesconto,-22533
2009-08-01,Redesconto,76078
2009-09-01,Redesconto,-76170
2009-10-01,Redesconto,435772
2009-11-01,Redesconto,-436126
2009-12-01,Redesconto,-31
2010-01-01,Redesconto,-122
2010-02-01,Redesconto,-2
2010-03-01,Redesconto,-4
2010-04-01,Redesconto,-85
2010-05-01,Redesconto,-38
2010-06-01,Redesconto,0
2010-07-01,Redesconto,0
2010-08-01,Redesconto,0
2010-09-01,Redesconto,0
2010-10-01,Redesconto,20197
2010-11-01,Redesconto,113829
2010-12-01,Redesconto,-134314
2011-01-01,Redesconto,0
2011-02-01,Redesconto,-2
2011-03-01,Redesconto,-5
2011-04-01,Redesconto,-18
2011-05-01,Redesconto,-34
2011-06-01,Redesconto,-1
2011-07-01,Redesconto,-54
2011-08-01,Redesconto,-338
2011-09-01,Redesconto,-11
2011-10-01,Redesconto,0
2011-11-01,Redesconto,-96
2011-12-01,Redesconto,-1
2012-01-01,Redesconto,0
2012-02-01,Redesconto,0
2012-03-01,Redesconto,0
2012-04-01,Redesconto,-348
2012-05-01,Redesconto,-7
2012-06-01,Redesconto,-247
2012-07-01,Redesconto,0
2012-08-01,Redesconto,0
2012-09-01,Redesconto,53370
2012-10-01,Redesconto,-1401
2012-11-01,Redesconto,0
2012-12-01,Redesconto,-5424
2013-01-01,Redesconto,-426
2013-02-01,Redesconto,195859
2013-03-01,Redesconto,-195923
2013-04-01,Redesconto,800002
2013-05-01,Redesconto,-800260
2013-06-01,Redesconto,-925
2013-07-01,Redesconto,0
2013-08-01,Redesconto,0
2013-09-01,Redesconto,0
2013-10-01,Redesconto,0
2013-11-01,Redesconto,0
2013-12-01,Redesconto,-2
2014-01-01,Redesconto,0
2014-02-01,Redesconto,0
2014-03-01,Redesconto,-1
2014-04-01,Redesconto,-6
2014-05-01,Redesconto,-3
2014-06-01,Redesconto,-16
2014-07-01,Redesconto,-1
2014-08-01,Redesconto,0
2014-09-01,Redesconto,0
2014-10-01,Redesconto,19991
2014-11-01,Redesconto,-20009
2014-12-01,Redesconto,0
2015-01-01,Redesconto,0
2015-02-01,Redesconto,-29
2015-03-01,Redesconto,1103
2015-04-01,Redesconto,126
2015-05-01,Redesconto,-1400
2015-06-01,Redesconto,20366
2015-07-01,Redesconto,-19724
2015-08-01,Redesconto,1176
2015-09-01,Redesconto,-1979
2015-10-01,Redesconto,2440
2015-11-01,Redesconto,-713
2015-12-01,Redesconto,-1959
2016-01-01,Redesconto,466
2016-02-01,Redesconto,2308
2016-03-01,Redesconto,497
2016-04-01,Redesconto,-3531
2016-05-01,Redesconto,-5
2016-06-01,Redesconto,-117
2016-07-01,Redesconto,293026
2016-08-01,Redesconto,-295782
2016-09-01,Redesconto,7509
2016-10-01,Redesconto,-7515
2016-11-01,Redesconto,-8
2016-12-01,Redesconto,-27
2017-01-01,Redesconto,-27
2017-02-01,Redesconto,-4
2017-03-01,Redesconto,-30
2017-04-01,Redesconto,0
2017-05-01,Redesconto,-46
2017-06-01,Redesconto,-51
2017-07-01,Redesconto,0
2017-08-01,Redesconto,0
2017-09-01,Redesconto,-1
2017-10-01,Redesconto,-4
2017-11-01,Redesconto,8902
2017-12-01,Redesconto,-8920
2018-01-01,Redesconto,0
2018-02-01,Redesconto,3797
2018-03-01,Redesconto,-3799
2018-04-01,Redesconto,0
2018-05-01,Redesconto,0
2018-06-01,Redesconto,0
2018-07-01,Redesconto,0
2018-08-01,Redesconto,-29
2002-05-01,Derivativos,377e3
2002-06-01,Derivativos,1825471
2002-07-01,Derivativos,247697
2002-08-01,Derivativos,-517426
2002-09-01,Derivativos,8943072
2002-10-01,Derivativos,-157010
2002-11-01,Derivativos,-1484468
2002-12-01,Derivativos,1707304
2003-01-01,Derivativos,3676635
2003-02-01,Derivativos,937093
2003-03-01,Derivativos,-2359924
2003-04-01,Derivativos,-11075626
2003-05-01,Derivativos,392471
2003-06-01,Derivativos,-2550952
2003-07-01,Derivativos,923742
2003-08-01,Derivativos,-269682
2003-09-01,Derivativos,-1530431
2003-10-01,Derivativos,-3125358
2003-11-01,Derivativos,1857920
2003-12-01,Derivativos,-2507953
2004-01-01,Derivativos,872495
2004-02-01,Derivativos,-398922
2004-03-01,Derivativos,-684388
2004-04-01,Derivativos,251233
2004-05-01,Derivativos,1461004
2004-06-01,Derivativos,-360516
2004-07-01,Derivativos,-873827
2004-08-01,Derivativos,-1452362
2004-09-01,Derivativos,-1354575
2004-10-01,Derivativos,-82874
2004-11-01,Derivativos,-1827722
2004-12-01,Derivativos,-1581560
2005-01-01,Derivativos,-716974
2005-02-01,Derivativos,-517698
2005-03-01,Derivativos,163975
2005-04-01,Derivativos,-187075
2005-05-01,Derivativos,-236769
2005-06-01,Derivativos,-46488
2005-07-01,Derivativos,-8786
2005-08-01,Derivativos,-33290
2005-09-01,Derivativos,-312470
2005-10-01,Derivativos,-145186
2005-11-01,Derivativos,-471598
2005-12-01,Derivativos,-172064
2006-01-01,Derivativos,1773425
2006-02-01,Derivativos,1348507
2006-03-01,Derivativos,-614535
2006-04-01,Derivativos,1958761
2006-05-01,Derivativos,-3555489
2006-06-01,Derivativos,2853496
2006-07-01,Derivativos,378934
2006-08-01,Derivativos,989169
2006-09-01,Derivativos,-398473
2006-10-01,Derivativos,479604
2006-11-01,Derivativos,-275861
2006-12-01,Derivativos,498916
2007-01-01,Derivativos,406203
2007-02-01,Derivativos,301909
2007-03-01,Derivativos,1024237
2007-04-01,Derivativos,256830
2007-05-01,Derivativos,2088056
2007-06-01,Derivativos,674656
2007-07-01,Derivativos,1144466
2007-08-01,Derivativos,-1891501
2007-09-01,Derivativos,2861343
2007-10-01,Derivativos,1987799
2007-11-01,Derivativos,-526753
2007-12-01,Derivativos,484911
2008-01-01,Derivativos,-376809
2008-02-01,Derivativos,2632245
2008-03-01,Derivativos,-1623411
2008-04-01,Derivativos,995893
2008-05-01,Derivativos,2014489
2008-06-01,Derivativos,1198888
2008-07-01,Derivativos,1039791
2008-08-01,Derivativos,-1336249
2008-09-01,Derivativos,-6506574
2008-10-01,Derivativos,-4383473
2008-11-01,Derivativos,560378
2008-12-01,Derivativos,983582
2009-01-01,Derivativos,-1701943
2009-02-01,Derivativos,415354
2009-03-01,Derivativos,-424052
2009-04-01,Derivativos,-1391114
2009-05-01,Derivativos,-80033
2009-06-01,Derivativos,-14467
2009-07-01,Derivativos,-2661
2009-08-01,Derivativos,0
2009-09-01,Derivativos,0
2009-10-01,Derivativos,0
2009-11-01,Derivativos,0
2009-12-01,Derivativos,0
2010-01-01,Derivativos,0
2010-02-01,Derivativos,0
2010-03-01,Derivativos,0
2010-04-01,Derivativos,0
2010-05-01,Derivativos,0
2010-06-01,Derivativos,0
2010-07-01,Derivativos,0
2010-08-01,Derivativos,0
2010-09-01,Derivativos,0
2010-10-01,Derivativos,0
2010-11-01,Derivativos,0
2010-12-01,Derivativos,0
2011-01-01,Derivativos,-11839
2011-02-01,Derivativos,193056
2011-03-01,Derivativos,408273
2011-04-01,Derivativos,921982
2011-05-01,Derivativos,-256169
2011-06-01,Derivativos,355155
2011-07-01,Derivativos,124607
2011-08-01,Derivativos,-3856
2011-09-01,Derivativos,-2212625
2011-10-01,Derivativos,44019
2011-11-01,Derivativos,-236436
2011-12-01,Derivativos,-31850
2012-01-01,Derivativos,184584
2012-02-01,Derivativos,83894
2012-03-01,Derivativos,-343849
2012-04-01,Derivativos,-131806
2012-05-01,Derivativos,-525909
2012-06-01,Derivativos,253272
2012-07-01,Derivativos,-281036
2012-08-01,Derivativos,60314
2012-09-01,Derivativos,-105230
2012-10-01,Derivativos,43608
2012-11-01,Derivativos,-278873
2012-12-01,Derivativos,-59770
2013-01-01,Derivativos,-136253
2013-02-01,Derivativos,-52675
2013-03-01,Derivativos,-44548
2013-04-01,Derivativos,-3053
2013-05-01,Derivativos,0
2013-06-01,Derivativos,33039
2013-07-01,Derivativos,1721851
2013-08-01,Derivativos,2379007
2013-09-01,Derivativos,-5941197
2013-10-01,Derivativos,-4676610
2013-11-01,Derivativos,7986410
2013-12-01,Derivativos,48593
2014-01-01,Derivativos,3920326
2014-02-01,Derivativos,-8335709
2014-03-01,Derivativos,-6205747
2014-04-01,Derivativos,-3964205
2014-05-01,Derivativos,-2202330
2014-06-01,Derivativos,-3386523
2014-07-01,Derivativos,2583095
2014-08-01,Derivativos,-2479399
2014-09-01,Derivativos,18393096
2014-10-01,Derivativos,-6762450
2014-11-01,Derivativos,8724025
2014-12-01,Derivativos,17044874
2015-01-01,Derivativos,-10780994
2015-02-01,Derivativos,27292335
2015-03-01,Derivativos,34512061
2015-04-01,Derivativos,-31828985
2015-05-01,Derivativos,22065434
2015-06-01,Derivativos,-8125162
2015-07-01,Derivativos,23905714
2015-08-01,Derivativos,17226116
2015-09-01,Derivativos,38598652
2015-10-01,Derivativos,-19030259
2015-11-01,Derivativos,-11972218
2015-12-01,Derivativos,7794459
2016-01-01,Derivativos,16769281
2016-02-01,Derivativos,-11717839
2016-03-01,Derivativos,-42696715
2016-04-01,Derivativos,-12334741
2016-05-01,Derivativos,3053893
2016-06-01,Derivativos,-22736895
2016-07-01,Derivativos,1776664
2016-08-01,Derivativos,-4250273
2016-09-01,Derivativos,-1117830
2016-10-01,Derivativos,-2389528
2016-11-01,Derivativos,3939730
2016-12-01,Derivativos,-3858120
2017-01-01,Derivativos,-5115742
2017-02-01,Derivativos,-2101985
2017-03-01,Derivativos,1240474
2017-04-01,Derivativos,558460
2017-05-01,Derivativos,614061
2017-06-01,Derivativos,545601
2017-07-01,Derivativos,-5072296
2017-08-01,Derivativos,29684
2017-09-01,Derivativos,188351
2017-10-01,Derivativos,1799059
2017-11-01,Derivativos,-1161383
2017-12-01,Derivativos,1443181
2018-01-01,Derivativos,-3329458
2018-02-01,Derivativos,1295791
2018-03-01,Derivativos,1888467
2018-04-01,Derivativos,2612657
2018-05-01,Derivativos,6877019
2018-06-01,Derivativos,7083874
2018-07-01,Derivativos,-8606862
2018-08-01,Derivativos,28558727
1994-07-01,Outras contas,37e3
1994-08-01,Outras contas,119e3
1994-09-01,Outras contas,-1062e3
1994-10-01,Outras contas,112e3
1994-11-01,Outras contas,225e3
1994-12-01,Outras contas,7e3
1995-01-01,Outras contas,-171e3
1995-02-01,Outras contas,-63e3
1995-03-01,Outras contas,62e3
1995-04-01,Outras contas,109e3
1995-05-01,Outras contas,53e3
1995-06-01,Outras contas,114e3
1995-07-01,Outras contas,-7e3
1995-08-01,Outras contas,2023e3
1995-09-01,Outras contas,-274e3
1995-10-01,Outras contas,-183e3
1995-11-01,Outras contas,8e3
1995-12-01,Outras contas,4e3
1996-01-01,Outras contas,459e3
1996-02-01,Outras contas,-146e3
1996-03-01,Outras contas,31e3
1996-04-01,Outras contas,295e3
1996-05-01,Outras contas,837e3
1996-06-01,Outras contas,-91e3
1996-07-01,Outras contas,15e3
1996-08-01,Outras contas,-7e4
1996-09-01,Outras contas,-534e3
1996-10-01,Outras contas,-18e3
1996-11-01,Outras contas,597e4
1996-12-01,Outras contas,2968e3
1997-01-01,Outras contas,-252e3
1997-02-01,Outras contas,207e3
1997-03-01,Outras contas,1807e3
1997-04-01,Outras contas,-49e3
1997-05-01,Outras contas,1212e3
1997-06-01,Outras contas,32e3
1997-07-01,Outras contas,-95e3
1997-08-01,Outras contas,17e3
1997-09-01,Outras contas,6846e3
1997-10-01,Outras contas,2e5
1997-11-01,Outras contas,-27e4
1997-12-01,Outras contas,60263e3
1998-01-01,Outras contas,-2101e3
1998-02-01,Outras contas,22e3
1998-03-01,Outras contas,588e3
1998-04-01,Outras contas,1288e3
1998-05-01,Outras contas,126e3
1998-06-01,Outras contas,15781e3
1998-07-01,Outras contas,653e3
1998-08-01,Outras contas,4889e3
1998-09-01,Outras contas,1628e3
1998-10-01,Outras contas,3922e3
1998-11-01,Outras contas,14456e3
1998-12-01,Outras contas,433e4
1999-01-01,Outras contas,831e3
1999-02-01,Outras contas,908e3
1999-03-01,Outras contas,3367e3
1999-04-01,Outras contas,-393e3
1999-05-01,Outras contas,1781e3
1999-06-01,Outras contas,-1628e3
1999-07-01,Outras contas,1483e3
1999-08-01,Outras contas,5e3
1999-09-01,Outras contas,442e3
1999-10-01,Outras contas,2284e3
1999-11-01,Outras contas,2102e3
1999-12-01,Outras contas,25472e3
2000-01-01,Outras contas,2337e3
2000-02-01,Outras contas,2451e3
2000-03-01,Outras contas,1158e3
2000-04-01,Outras contas,2322e3
2000-05-01,Outras contas,13611e3
2000-06-01,Outras contas,3296e3
2000-07-01,Outras contas,2397696
2000-08-01,Outras contas,2926e3
2000-09-01,Outras contas,2264e3
2000-10-01,Outras contas,455871
2000-11-01,Outras contas,240292
2000-12-01,Outras contas,189187
2001-01-01,Outras contas,-138326
2001-02-01,Outras contas,-178113
2001-03-01,Outras contas,-5628
2001-04-01,Outras contas,-1468847
2001-05-01,Outras contas,-231060
2001-06-01,Outras contas,18400055
2001-07-01,Outras contas,20918939
2001-08-01,Outras contas,391575
2001-09-01,Outras contas,-799252
2001-10-01,Outras contas,-109217
2001-11-01,Outras contas,2527806
2001-12-01,Outras contas,-257604
2002-01-01,Outras contas,-1294876
2002-02-01,Outras contas,-181357
2002-03-01,Outras contas,191734
2002-04-01,Outras contas,867795
2002-05-01,Outras contas,278708
2002-06-01,Outras contas,1785552
2002-07-01,Outras contas,-2188304
2002-08-01,Outras contas,-668302
2002-09-01,Outras contas,10135680
2002-10-01,Outras contas,1030016
2002-11-01,Outras contas,-1580675
2002-12-01,Outras contas,2196897
2003-01-01,Outras contas,3283407
2003-02-01,Outras contas,1355442
2003-03-01,Outras contas,-2412882
2003-04-01,Outras contas,-11083013
2003-05-01,Outras contas,630914
2003-06-01,Outras contas,-2074652
2003-07-01,Outras contas,1587437
